system,step,shared_future,fragmentation,coherence,survivability
recursive,687,1.0,0.2,1.0,1.0
recursive,688,1.0,0.2,1.0,1.0
recursive,689,1.0,0.2,1.0,1.0
recursive,690,1.0,0.2,1.0,1.0
recursive,691,1.0,0.2,1.0,1.0
recursive,692,1.0,0.2,1.0,1.0
recursive,693,1.0,0.2,1.0,1.0
recursive,694,1.0,0.2,1.0,1.0
recursive,695,1.0,0.2,1.0,1.0
recursive,696,1.0,0.2,1.0,1.0
recursive,697,1.0,0.2,1.0,1.0
recursive,698,1.0,0.2,1.0,1.0
recursive,699,1.0,0.2,1.0,1.0
recursive,700,1.0,0.2,1.0,0.9972
recursive,701,1.0,0.2,1.0,1.0
recursive,702,1.0,0.2,1.0,1.0
recursive,703,1.0,0.2,1.0,1.0
recursive,704,1.0,0.2,1.0,1.0
recursive,705,1.0,0.2,1.0,1.0
recursive,706,1.0,0.2,1.0,1.0
recursive,707,1.0,0.2,1.0,1.0
recursive,708,1.0,0.2,1.0,1.0
recursive,709,1.0,0.2,1.0,1.0
recursive,710,1.0,0.2,1.0,1.0
recursive,711,1.0,0.2,1.0,1.0
recursive,712,1.0,0.2,1.0,1.0
recursive,713,1.0,0.2,1.0,1.0
recursive,714,1.0,0.2,1.0,1.0
recursive,715,1.0,0.2,1.0,1.0
recursive,716,1.0,0.2,1.0,1.0
recursive,717,1.0,0.2,1.0,1.0
recursive,718,1.0,0.2,1.0,1.0
recursive,719,1.0,0.2,1.0,1.0
recursive,720,1.0,0.2,1.0,1.0
recursive,721,1.0,0.2,1.0,1.0
recursive,722,1.0,0.2,1.0,1.0
recursive,723,1.0,0.2,1.0,1.0
recursive,724,1.0,0.2,1.0,1.0
recursive,725,1.0,0.2,1.0,1.0
recursive,726,1.0,0.2,1.0,1.0
recursive,727,1.0,0.2,1.0,1.0
recursive,728,1.0,0.2,1.0,1.0
recursive,729,1.0,0.2,1.0,1.0
recursive,730,1.0,0.2,1.0,1.0
recursive,731,1.0,0.2,1.0,1.0
recursive,732,1.0,0.2,1.0,1.0
recursive,733,1.0,0.2,1.0,1.0
recursive,734,1.0,0.2,1.0,1.0
recursive,735,1.0,0.2,1.0,1.0
recursive,736,1.0,0.2,1.0,1.0
recursive,737,1.0,0.2,1.0,1.0
recursive,738,1.0,0.2,1.0,1.0
recursive,739,1.0,0.2,1.0,1.0
recursive,740,1.0,0.2,1.0,1.0
recursive,741,1.0,0.2,1.0,1.0
recursive,742,1.0,0.2,1.0,1.0
recursive,743,1.0,0.2,1.0,1.0
recursive,744,1.0,0.2,1.0,1.0
recursive,745,1.0,0.2,1.0,1.0
recursive,746,1.0,0.2,1.0,1.0
recursive,747,1.0,0.2,1.0,1.0
recursive,748,1.0,0.2,1.0,1.0
recursive,749,1.0,0.2,1.0,1.0
recursive,750,1.0,0.2,1.0,1.0
recursive,751,1.0,0.2,1.0,1.0
recursive,752,1.0,0.2,1.0,1.0
recursive,753,1.0,0.2,1.0,1.0
recursive,754,1.0,0.2,1.0,1.0
recursive,755,1.0,0.2,1.0,1.0
recursive,756,1.0,0.2,1.0,1.0
recursive,757,1.0,0.2,1.0,1.0
recursive,758,1.0,0.2,1.0,1.0
recursive,759,1.0,0.2,1.0,1.0
recursive,760,1.0,0.2,1.0,1.0
recursive,761,1.0,0.2,1.0,1.0
recursive,762,1.0,0.2,1.0,1.0
recursive,763,1.0,0.2,1.0,1.0
recursive,764,1.0,0.2,1.0,1.0
recursive,765,1.0,0.2,1.0,1.0
recursive,766,1.0,0.2,1.0,1.0
recursive,767,1.0,0.2,1.0,1.0
recursive,768,1.0,0.2,1.0,1.0
recursive,769,1.0,0.2,1.0,1.0
recursive,770,1.0,0.2,1.0,1.0
recursive,771,1.0,0.2,1.0,1.0
recursive,772,1.0,0.2,1.0,1.0
recursive,773,1.0,0.2,1.0,1.0
recursive,774,1.0,0.2,1.0,1.0
recursive,775,1.0,0.2,1.0,1.0
recursive,776,1.0,0.2,1.0,1.0
recursive,777,1.0,0.2,1.0,1.0
recursive,778,1.0,0.2,1.0,1.0
recursive,779,1.0,0.2,1.0,1.0
recursive,780,1.0,0.2,1.0,1.0
recursive,781,1.0,0.2,1.0,1.0
recursive,782,1.0,0.2,1.0,1.0
recursive,783,1.0,0.2,1.0,1.0
recursive,784,1.0,0.2,1.0,1.0
recursive,785,1.0,0.2,1.0,1.0
recursive,786,1.0,0.2,1.0,1.0
recursive,787,1.0,0.2,1.0,1.0
recursive,788,1.0,0.2,1.0,1.0
recursive,789,1.0,0.2,1.0,1.0
recursive,790,1.0,0.2,1.0,1.0
recursive,791,1.0,0.2,1.0,1.0
recursive,792,1.0,0.2,1.0,1.0
recursive,793,1.0,0.2,1.0,1.0
recursive,794,1.0,0.2,1.0,1.0
recursive,795,1.0,0.2,1.0,1.0
recursive,796,1.0,0.2,1.0,1.0
recursive,797,1.0,0.2,1.0,1.0
recursive,798,1.0,0.2,1.0,1.0
recursive,799,1.0,0.2,1.0,1.0
recursive,800,1.0,0.2,1.0,0.9972
recursive,801,1.0,0.2,1.0,1.0
recursive,802,1.0,0.2,1.0,1.0
recursive,803,1.0,0.2,1.0,1.0
recursive,804,1.0,0.2,1.0,1.0
recursive,805,1.0,0.2,1.0,1.0
recursive,806,1.0,0.2,1.0,1.0
recursive,807,1.0,0.2,1.0,1.0
recursive,808,1.0,0.2,1.0,1.0
recursive,809,1.0,0.2,1.0,1.0
recursive,810,1.0,0.2,1.0,1.0
recursive,811,1.0,0.2,1.0,1.0
recursive,812,1.0,0.2,1.0,1.0
recursive,813,1.0,0.2,1.0,1.0
recursive,814,1.0,0.2,1.0,1.0
recursive,815,1.0,0.2,1.0,1.0
recursive,816,1.0,0.2,1.0,1.0
recursive,817,1.0,0.2,1.0,1.0
recursive,818,1.0,0.2,1.0,1.0
recursive,819,1.0,0.2,1.0,1.0
recursive,820,1.0,0.2,1.0,1.0
recursive,821,1.0,0.2,1.0,1.0
recursive,822,1.0,0.2,1.0,1.0
recursive,823,1.0,0.2,1.0,1.0
recursive,824,1.0,0.2,1.0,1.0
recursive,825,1.0,0.2,1.0,1.0
recursive,826,1.0,0.2,1.0,1.0
recursive,827,1.0,0.2,1.0,1.0
recursive,828,1.0,0.2,1.0,1.0
recursive,829,1.0,0.2,1.0,1.0
recursive,830,1.0,0.2,1.0,1.0
recursive,831,1.0,0.2,1.0,1.0
recursive,832,1.0,0.2,1.0,1.0
recursive,833,1.0,0.2,1.0,1.0
recursive,834,1.0,0.2,1.0,1.0
recursive,835,1.0,0.2,1.0,1.0
recursive,836,1.0,0.2,1.0,1.0
recursive,837,1.0,0.2,1.0,1.0
recursive,838,1.0,0.2,1.0,1.0
recursive,839,1.0,0.2,1.0,1.0
recursive,840,1.0,0.2,1.0,1.0
recursive,841,1.0,0.2,1.0,1.0
recursive,842,1.0,0.2,1.0,1.0
recursive,843,1.0,0.2,1.0,1.0
recursive,844,1.0,0.2,1.0,1.0
recursive,845,1.0,0.2,1.0,1.0
recursive,846,1.0,0.2,1.0,1.0
recursive,847,1.0,0.2,1.0,1.0
recursive,848,1.0,0.2,1.0,1.0
recursive,849,1.0,0.2,1.0,1.0
recursive,850,1.0,0.2,1.0,1.0
recursive,851,1.0,0.2,1.0,1.0
recursive,852,1.0,0.2,1.0,1.0
recursive,853,1.0,0.2,1.0,1.0
recursive,854,1.0,0.2,1.0,1.0
recursive,855,1.0,0.2,1.0,1.0
recursive,856,1.0,0.2,1.0,1.0
recursive,857,1.0,0.2,1.0,1.0
recursive,858,1.0,0.2,1.0,1.0
recursive,859,1.0,0.2,1.0,1.0
recursive,860,1.0,0.2,1.0,1.0
recursive,861,1.0,0.2,1.0,1.0
recursive,862,1.0,0.2,1.0,1.0
recursive,863,1.0,0.2,1.0,1.0
recursive,864,1.0,0.2,1.0,1.0
recursive,865,1.0,0.2,1.0,1.0
recursive,866,1.0,0.2,1.0,1.0
recursive,867,1.0,0.2,1.0,1.0
recursive,868,1.0,0.2,1.0,1.0
recursive,869,1.0,0.2,1.0,1.0
recursive,870,1.0,0.2,1.0,1.0
recursive,871,1.0,0.2,1.0,1.0
recursive,872,1.0,0.2,1.0,1.0
recursive,873,1.0,0.2,1.0,1.0
recursive,874,1.0,0.2,1.0,1.0
recursive,875,1.0,0.2,1.0,1.0
recursive,876,1.0,0.2,1.0,1.0
recursive,877,1.0,0.2,1.0,1.0
recursive,878,1.0,0.2,1.0,1.0
recursive,879,1.0,0.2,1.0,1.0
recursive,880,1.0,0.2,1.0,1.0
recursive,881,1.0,0.2,1.0,1.0
recursive,882,1.0,0.2,1.0,1.0
recursive,883,1.0,0.2,1.0,1.0
recursive,884,1.0,0.2,1.0,1.0
recursive,885,1.0,0.2,1.0,1.0
recursive,886,1.0,0.2,1.0,1.0
recursive,887,1.0,0.2,1.0,1.0
recursive,888,1.0,0.2,1.0,1.0
recursive,889,1.0,0.2,1.0,1.0
recursive,890,1.0,0.2,1.0,1.0
recursive,891,1.0,0.2,1.0,1.0
recursive,892,1.0,0.2,1.0,1.0
recursive,893,1.0,0.2,1.0,1.0
recursive,894,1.0,0.2,1.0,1.0
recursive,895,1.0,0.2,1.0,1.0
recursive,896,1.0,0.2,1.0,1.0
recursive,897,1.0,0.2,1.0,1.0
recursive,898,1.0,0.2,1.0,1.0
recursive,899,1.0,0.2,1.0,1.0
recursive,900,1.0,0.2,1.0,0.9972
recursive,901,1.0,0.2,1.0,1.0
recursive,902,1.0,0.2,1.0,1.0
recursive,903,1.0,0.2,1.0,1.0
recursive,904,1.0,0.2,1.0,1.0
recursive,905,1.0,0.2,1.0,1.0
recursive,906,1.0,0.2,1.0,1.0
recursive,907,1.0,0.2,1.0,1.0
recursive,908,1.0,0.2,1.0,1.0
recursive,909,1.0,0.2,1.0,1.0
recursive,910,1.0,0.2,1.0,1.0
recursive,911,1.0,0.2,1.0,1.0
recursive,912,1.0,0.2,1.0,1.0
recursive,913,1.0,0.2,1.0,1.0
recursive,914,1.0,0.2,1.0,1.0
recursive,915,1.0,0.2,1.0,1.0
recursive,916,1.0,0.2,1.0,1.0
recursive,917,1.0,0.2,1.0,1.0
recursive,918,1.0,0.2,1.0,1.0
recursive,919,1.0,0.2,1.0,1.0
recursive,920,1.0,0.2,1.0,1.0
recursive,921,1.0,0.2,1.0,1.0
recursive,922,1.0,0.2,1.0,1.0
recursive,923,1.0,0.2,1.0,1.0
recursive,924,1.0,0.2,1.0,1.0
recursive,925,1.0,0.2,1.0,1.0
recursive,926,1.0,0.2,1.0,1.0
recursive,927,1.0,0.2,1.0,1.0
recursive,928,1.0,0.2,1.0,1.0
recursive,929,1.0,0.2,1.0,1.0
recursive,930,1.0,0.2,1.0,1.0
recursive,931,1.0,0.2,1.0,1.0
recursive,932,1.0,0.2,1.0,1.0
recursive,933,1.0,0.2,1.0,1.0
recursive,934,1.0,0.2,1.0,1.0
recursive,935,1.0,0.2,1.0,1.0
recursive,936,1.0,0.2,1.0,1.0
recursive,937,1.0,0.2,1.0,1.0
recursive,938,1.0,0.2,1.0,1.0
recursive,939,1.0,0.2,1.0,1.0
recursive,940,1.0,0.2,1.0,1.0
recursive,941,1.0,0.2,1.0,1.0
recursive,942,1.0,0.2,1.0,1.0
recursive,943,1.0,0.2,1.0,1.0
recursive,944,1.0,0.2,1.0,1.0
recursive,945,1.0,0.2,1.0,1.0
recursive,946,1.0,0.2,1.0,1.0
recursive,947,1.0,0.2,1.0,1.0
recursive,948,1.0,0.2,1.0,1.0
recursive,949,1.0,0.2,1.0,1.0
recursive,950,1.0,0.2,1.0,1.0
recursive,951,1.0,0.2,1.0,1.0
recursive,952,1.0,0.2,1.0,1.0
recursive,953,1.0,0.2,1.0,1.0
recursive,954,1.0,0.2,1.0,1.0
recursive,955,1.0,0.2,1.0,1.0
recursive,956,1.0,0.2,1.0,1.0
recursive,957,1.0,0.2,1.0,1.0
recursive,958,1.0,0.2,1.0,1.0
recursive,959,1.0,0.2,1.0,1.0
recursive,960,1.0,0.2,1.0,1.0
recursive,961,1.0,0.2,1.0,1.0
recursive,962,1.0,0.2,1.0,1.0
recursive,963,1.0,0.2,1.0,1.0
recursive,964,1.0,0.2,1.0,1.0
recursive,965,1.0,0.2,1.0,1.0
recursive,966,1.0,0.2,1.0,1.0
recursive,967,1.0,0.2,1.0,1.0
recursive,968,1.0,0.2,1.0,1.0
recursive,969,1.0,0.2,1.0,1.0
recursive,970,1.0,0.2,1.0,1.0
recursive,971,1.0,0.2,1.0,1.0
recursive,972,1.0,0.2,1.0,1.0
recursive,973,1.0,0.2,1.0,1.0
recursive,974,1.0,0.2,1.0,1.0
recursive,975,1.0,0.2,1.0,1.0
recursive,976,1.0,0.2,1.0,1.0
recursive,977,1.0,0.2,1.0,1.0
recursive,978,1.0,0.2,1.0,1.0
recursive,979,1.0,0.2,1.0,1.0
recursive,980,1.0,0.2,1.0,1.0
recursive,981,1.0,0.2,1.0,1.0
recursive,982,1.0,0.2,1.0,1.0
recursive,983,1.0,0.2,1.0,1.0
recursive,984,1.0,0.2,1.0,1.0
recursive,985,1.0,0.2,1.0,1.0
recursive,986,1.0,0.2,1.0,1.0
recursive,987,1.0,0.2,1.0,1.0
recursive,988,1.0,0.2,1.0,1.0
recursive,989,1.0,0.2,1.0,1.0
recursive,990,1.0,0.2,1.0,1.0
recursive,991,1.0,0.2,1.0,1.0
recursive,992,1.0,0.2,1.0,1.0
recursive,993,1.0,0.2,1.0,1.0
recursive,994,1.0,0.2,1.0,1.0
recursive,995,1.0,0.2,1.0,1.0
recursive,996,1.0,0.2,1.0,1.0
recursive,997,1.0,0.2,1.0,1.0
recursive,998,1.0,0.2,1.0,1.0
recursive,999,1.0,0.2,1.0,1.0
recursive,1000,1.0,0.2,1.0,0.9972
recursive,1001,1.0,0.2,1.0,1.0
recursive,1002,1.0,0.2,1.0,1.0
recursive,1003,1.0,0.2,1.0,1.0
recursive,1004,1.0,0.2,1.0,1.0
recursive,1005,1.0,0.2,1.0,1.0
recursive,1006,1.0,0.2,1.0,1.0
recursive,1007,1.0,0.2,1.0,1.0
recursive,1008,1.0,0.2,1.0,1.0
recursive,1009,1.0,0.2,1.0,1.0
recursive,1010,1.0,0.2,1.0,1.0
recursive,1011,1.0,0.2,1.0,1.0
recursive,1012,1.0,0.2,1.0,1.0
recursive,1013,1.0,0.2,1.0,1.0
recursive,1014,1.0,0.2,1.0,1.0
recursive,1015,1.0,0.2,1.0,1.0
recursive,1016,1.0,0.2,1.0,1.0
recursive,1017,1.0,0.2,1.0,1.0
recursive,1018,1.0,0.2,1.0,1.0
recursive,1019,1.0,0.2,1.0,1.0
recursive,1020,1.0,0.2,1.0,1.0
recursive,1021,1.0,0.2,1.0,1.0
recursive,1022,1.0,0.2,1.0,1.0
recursive,1023,1.0,0.2,1.0,1.0
recursive,1024,1.0,0.2,1.0,1.0
recursive,1025,1.0,0.2,1.0,1.0
recursive,1026,1.0,0.2,1.0,1.0
recursive,1027,1.0,0.2,1.0,1.0
recursive,1028,1.0,0.2,1.0,1.0
recursive,1029,1.0,0.2,1.0,1.0
recursive,1030,1.0,0.2,1.0,1.0
recursive,1031,1.0,0.2,1.0,1.0
recursive,1032,1.0,0.2,1.0,1.0
recursive,1033,1.0,0.2,1.0,1.0
recursive,1034,1.0,0.2,1.0,1.0
recursive,1035,1.0,0.2,1.0,1.0
recursive,1036,1.0,0.2,1.0,1.0
recursive,1037,1.0,0.2,1.0,1.0
recursive,1038,1.0,0.2,1.0,1.0
recursive,1039,1.0,0.2,1.0,1.0
recursive,1040,1.0,0.2,1.0,1.0
recursive,1041,1.0,0.2,1.0,1.0
recursive,1042,1.0,0.2,1.0,1.0
recursive,1043,1.0,0.2,1.0,1.0
recursive,1044,1.0,0.2,1.0,1.0
recursive,1045,1.0,0.2,1.0,1.0
recursive,1046,1.0,0.2,1.0,1.0
recursive,1047,1.0,0.2,1.0,1.0
recursive,1048,1.0,0.2,1.0,1.0
recursive,1049,1.0,0.2,1.0,1.0
recursive,1050,1.0,0.2,1.0,1.0
recursive,1051,1.0,0.2,1.0,1.0
recursive,1052,1.0,0.2,1.0,1.0
recursive,1053,1.0,0.2,1.0,1.0
recursive,1054,1.0,0.2,1.0,1.0
recursive,1055,1.0,0.2,1.0,1.0
recursive,1056,1.0,0.2,1.0,1.0
recursive,1057,1.0,0.2,1.0,1.0
recursive,1058,1.0,0.2,1.0,1.0
recursive,1059,1.0,0.2,1.0,1.0
recursive,1060,1.0,0.2,1.0,1.0
recursive,1061,1.0,0.2,1.0,1.0
recursive,1062,1.0,0.2,1.0,1.0
recursive,1063,1.0,0.2,1.0,1.0
recursive,1064,1.0,0.2,1.0,1.0
recursive,1065,1.0,0.2,1.0,1.0
recursive,1066,1.0,0.2,1.0,1.0
recursive,1067,1.0,0.2,1.0,1.0
recursive,1068,1.0,0.2,1.0,1.0
recursive,1069,1.0,0.2,1.0,1.0
recursive,1070,1.0,0.2,1.0,1.0
recursive,1071,1.0,0.2,1.0,1.0
recursive,1072,1.0,0.2,1.0,1.0
recursive,1073,1.0,0.2,1.0,1.0
recursive,1074,1.0,0.2,1.0,1.0
recursive,1075,1.0,0.2,1.0,1.0
recursive,1076,1.0,0.2,1.0,1.0
recursive,1077,1.0,0.2,1.0,1.0
recursive,1078,1.0,0.2,1.0,1.0
recursive,1079,1.0,0.2,1.0,1.0
recursive,1080,1.0,0.2,1.0,1.0
recursive,1081,1.0,0.2,1.0,1.0
recursive,1082,1.0,0.2,1.0,1.0
recursive,1083,1.0,0.2,1.0,1.0
recursive,1084,1.0,0.2,1.0,1.0
recursive,1085,1.0,0.2,1.0,1.0
recursive,1086,1.0,0.2,1.0,1.0
recursive,1087,1.0,0.2,1.0,1.0
recursive,1088,1.0,0.2,1.0,1.0
recursive,1089,1.0,0.2,1.0,1.0
recursive,1090,1.0,0.2,1.0,1.0
recursive,1091,1.0,0.2,1.0,1.0
recursive,1092,1.0,0.2,1.0,1.0
recursive,1093,1.0,0.2,1.0,1.0
recursive,1094,1.0,0.2,1.0,1.0
recursive,1095,1.0,0.2,1.0,1.0
recursive,1096,1.0,0.2,1.0,1.0
recursive,1097,1.0,0.2,1.0,1.0
recursive,1098,1.0,0.2,1.0,1.0
recursive,1099,1.0,0.2,1.0,1.0
recursive,1100,1.0,0.2,1.0,0.9972
recursive,1101,1.0,0.2,1.0,1.0
recursive,1102,1.0,0.2,1.0,1.0
recursive,1103,1.0,0.2,1.0,1.0
recursive,1104,1.0,0.2,1.0,1.0
recursive,1105,1.0,0.2,1.0,1.0
recursive,1106,1.0,0.2,1.0,1.0
recursive,1107,1.0,0.2,1.0,1.0
recursive,1108,1.0,0.2,1.0,1.0
recursive,1109,1.0,0.2,1.0,1.0
recursive,1110,1.0,0.2,1.0,1.0
recursive,1111,1.0,0.2,1.0,1.0
recursive,1112,1.0,0.2,1.0,1.0
recursive,1113,1.0,0.2,1.0,1.0
recursive,1114,1.0,0.2,1.0,1.0
recursive,1115,1.0,0.2,1.0,1.0
recursive,1116,1.0,0.2,1.0,1.0
recursive,1117,1.0,0.2,1.0,1.0
recursive,1118,1.0,0.2,1.0,1.0
recursive,1119,1.0,0.2,1.0,1.0
recursive,1120,1.0,0.2,1.0,1.0
recursive,1121,1.0,0.2,1.0,1.0
recursive,1122,1.0,0.2,1.0,1.0
recursive,1123,1.0,0.2,1.0,1.0
recursive,1124,1.0,0.2,1.0,1.0
recursive,1125,1.0,0.2,1.0,1.0
recursive,1126,1.0,0.2,1.0,1.0
recursive,1127,1.0,0.2,1.0,1.0
recursive,1128,1.0,0.2,1.0,1.0
recursive,1129,1.0,0.2,1.0,1.0
recursive,1130,1.0,0.2,1.0,1.0
recursive,1131,1.0,0.2,1.0,1.0
recursive,1132,1.0,0.2,1.0,1.0
recursive,1133,1.0,0.2,1.0,1.0
recursive,1134,1.0,0.2,1.0,1.0
recursive,1135,1.0,0.2,1.0,1.0
recursive,1136,1.0,0.2,1.0,1.0
recursive,1137,1.0,0.2,1.0,1.0
recursive,1138,1.0,0.2,1.0,1.0
recursive,1139,1.0,0.2,1.0,1.0
recursive,1140,1.0,0.2,1.0,1.0
recursive,1141,1.0,0.2,1.0,1.0
recursive,1142,1.0,0.2,1.0,1.0
recursive,1143,1.0,0.2,1.0,1.0
recursive,1144,1.0,0.2,1.0,1.0
recursive,1145,1.0,0.2,1.0,1.0
recursive,1146,1.0,0.2,1.0,1.0
recursive,1147,1.0,0.2,1.0,1.0
recursive,1148,1.0,0.2,1.0,1.0
recursive,1149,1.0,0.2,1.0,1.0
recursive,1150,1.0,0.2,1.0,1.0
recursive,1151,1.0,0.2,1.0,1.0
recursive,1152,1.0,0.2,1.0,1.0
recursive,1153,1.0,0.2,1.0,1.0
recursive,1154,1.0,0.2,1.0,1.0
recursive,1155,1.0,0.2,1.0,1.0
recursive,1156,1.0,0.2,1.0,1.0
recursive,1157,1.0,0.2,1.0,1.0
recursive,1158,1.0,0.2,1.0,1.0
recursive,1159,1.0,0.2,1.0,1.0
recursive,1160,1.0,0.2,1.0,1.0
recursive,1161,1.0,0.2,1.0,1.0
recursive,1162,1.0,0.2,1.0,1.0
recursive,1163,1.0,0.2,1.0,1.0
recursive,1164,1.0,0.2,1.0,1.0
recursive,1165,1.0,0.2,1.0,1.0
recursive,1166,1.0,0.2,1.0,1.0
recursive,1167,1.0,0.2,1.0,1.0
recursive,1168,1.0,0.2,1.0,1.0
recursive,1169,1.0,0.2,1.0,1.0
recursive,1170,1.0,0.2,1.0,1.0
recursive,1171,1.0,0.2,1.0,1.0
recursive,1172,1.0,0.2,1.0,1.0
recursive,1173,1.0,0.2,1.0,1.0
recursive,1174,1.0,0.2,1.0,1.0
recursive,1175,1.0,0.2,1.0,1.0
recursive,1176,1.0,0.2,1.0,1.0
recursive,1177,1.0,0.2,1.0,1.0
recursive,1178,1.0,0.2,1.0,1.0
recursive,1179,1.0,0.2,1.0,1.0
recursive,1180,1.0,0.2,1.0,1.0
recursive,1181,1.0,0.2,1.0,1.0
recursive,1182,1.0,0.2,1.0,1.0
recursive,1183,1.0,0.2,1.0,1.0
recursive,1184,1.0,0.2,1.0,1.0
recursive,1185,1.0,0.2,1.0,1.0
recursive,1186,1.0,0.2,1.0,1.0
recursive,1187,1.0,0.2,1.0,1.0
recursive,1188,1.0,0.2,1.0,1.0
recursive,1189,1.0,0.2,1.0,1.0
recursive,1190,1.0,0.2,1.0,1.0
recursive,1191,1.0,0.2,1.0,1.0
recursive,1192,1.0,0.2,1.0,1.0
recursive,1193,1.0,0.2,1.0,1.0
recursive,1194,1.0,0.2,1.0,1.0
recursive,1195,1.0,0.2,1.0,1.0
recursive,1196,1.0,0.2,1.0,1.0
recursive,1197,1.0,0.2,1.0,1.0
recursive,1198,1.0,0.2,1.0,1.0
recursive,1199,1.0,0.2,1.0,1.0
unification,0,0.605,0.137,1.0,0.96951
unification,1,0.71,0.075938,1.0,1.0
unification,2,0.815,0.03175,1.0,1.0
unification,3,0.904375,0.005375,1.0,1.0
unification,4,0.957813,0.0,1.0,1.0
unification,5,0.98875,0.0,1.0,1.0
unification,6,0.995,0.0,1.0,1.0
unification,7,0.997188,0.0,1.0,1.0
unification,8,1.0,0.0,1.0,1.0
unification,9,1.0,0.0,1.0,1.0
unification,10,1.0,0.0,1.0,1.0
unification,11,1.0,0.0,1.0,1.0
unification,12,1.0,0.0,1.0,1.0
unification,13,1.0,0.0,1.0,1.0
unification,14,1.0,0.0,1.0,1.0
unification,15,1.0,0.0,1.0,1.0
unification,16,1.0,0.0,1.0,1.0
unification,17,1.0,0.0,1.0,1.0
unification,18,1.0,0.0,1.0,1.0
unification,19,1.0,0.0,1.0,1.0
unification,20,1.0,0.0,1.0,1.0
unification,21,1.0,0.0,1.0,1.0
unification,22,1.0,0.0,1.0,1.0
unification,23,1.0,0.0,1.0,1.0
unification,24,1.0,0.0,1.0,1.0
unification,25,1.0,0.0,1.0,1.0
unification,26,1.0,0.0,1.0,1.0
unification,27,1.0,0.0,1.0,1.0
unification,28,1.0,0.0,1.0,1.0
unification,29,1.0,0.0,1.0,1.0
unification,30,1.0,0.0,1.0,1.0
unification,31,1.0,0.0,1.0,1.0
unification,32,1.0,0.0,1.0,1.0
unification,33,1.0,0.0,1.0,1.0
unification,34,1.0,0.0,1.0,1.0
unification,35,1.0,0.0,1.0,1.0
unification,36,1.0,0.0,1.0,1.0
unification,37,1.0,0.0,1.0,1.0
unification,38,1.0,0.0,1.0,1.0
unification,39,1.0,0.0,1.0,1.0
unification,40,1.0,0.0,1.0,1.0
unification,41,1.0,0.0,1.0,1.0
unification,42,1.0,0.0,1.0,1.0
unification,43,1.0,0.0,1.0,1.0
unification,44,1.0,0.0,1.0,1.0
unification,45,1.0,0.0,1.0,1.0
unification,46,1.0,0.0,1.0,1.0
unification,47,1.0,0.0,1.0,1.0
unification,48,1.0,0.0,1.0,1.0
unification,49,1.0,0.0,1.0,1.0
unification,50,1.0,0.0,1.0,1.0
unification,51,1.0,0.0,1.0,1.0
unification,52,1.0,0.0,1.0,1.0
unification,53,1.0,0.0,1.0,1.0
unification,54,1.0,0.0,1.0,1.0
unification,55,1.0,0.0,1.0,1.0
unification,56,1.0,0.0,1.0,1.0
unification,57,1.0,0.0,1.0,1.0
unification,58,1.0,0.0,1.0,1.0
unification,59,1.0,0.0,1.0,1.0
unification,60,1.0,0.0,1.0,1.0
unification,61,1.0,0.0,1.0,1.0
unification,62,1.0,0.0,1.0,1.0
unification,63,1.0,0.0,1.0,1.0
unification,64,1.0,0.0,1.0,1.0
unification,65,1.0,0.0,1.0,1.0
unification,66,1.0,0.0,1.0,1.0
unification,67,1.0,0.0,1.0,1.0
unification,68,1.0,0.0,1.0,1.0
unification,69,1.0,0.0,1.0,1.0
unification,70,1.0,0.0,1.0,1.0
unification,71,1.0,0.0,1.0,1.0
unification,72,1.0,0.0,1.0,1.0
unification,73,1.0,0.0,1.0,1.0
unification,74,1.0,0.0,1.0,1.0
unification,75,1.0,0.0,1.0,1.0
unification,76,1.0,0.0,1.0,1.0
unification,77,1.0,0.0,1.0,1.0
unification,78,1.0,0.0,1.0,1.0
unification,79,1.0,0.0,1.0,1.0
unification,80,1.0,0.0,1.0,1.0
unification,81,1.0,0.0,1.0,1.0
unification,82,1.0,0.0,1.0,1.0
unification,83,1.0,0.0,1.0,1.0
unification,84,1.0,0.0,1.0,1.0
unification,85,1.0,0.0,1.0,1.0
unification,86,1.0,0.0,1.0,1.0
unification,87,1.0,0.0,1.0,1.0
unification,88,1.0,0.0,1.0,1.0
unification,89,1.0,0.0,1.0,1.0
unification,90,1.0,0.0,1.0,1.0
unification,91,1.0,0.0,1.0,1.0
unification,92,1.0,0.0,1.0,1.0
unification,93,1.0,0.0,1.0,1.0
unification,94,1.0,0.0,1.0,1.0
unification,95,1.0,0.0,1.0,1.0
unification,96,1.0,0.0,1.0,1.0
unification,97,1.0,0.0,1.0,1.0
unification,98,1.0,0.0,1.0,1.0
unification,99,1.0,0.0,1.0,1.0
unification,100,1.04,-0.03,1.03,1.0
unification,101,1.0025,-0.001875,1.001875,1.0
unification,102,1.0,0.0,1.0,1.0
unification,103,1.0,0.0,1.0,1.0
unification,104,1.0,0.0,1.0,1.0
unification,105,1.0,0.0,1.0,1.0
unification,106,1.0,0.0,1.0,1.0
unification,107,1.0,0.0,1.0,1.0
unification,108,1.0,0.0,1.0,1.0
unification,109,1.0,0.0,1.0,1.0
unification,110,1.0,0.0,1.0,1.0
unification,111,1.0,0.0,1.0,1.0
unification,112,1.0,0.0,1.0,1.0
unification,113,1.0,0.0,1.0,1.0
unification,114,1.0,0.0,1.0,1.0
unification,115,1.0,0.0,1.0,1.0
unification,116,1.0,0.0,1.0,1.0
