scarcity,fragmentation,visibility,coupling,antifragile_score,unification_score,margin_unification_minus_antifragile,winner,near_boundary
0.0,0.0,0.85,0.9,0.067786,2.137518,2.069732,unification,False
0.0,0.0,0.85,0.95,0.024623,2.258719,2.234096,unification,False
0.0,0.0,0.85,1.0,0.077129,2.298401,2.221272,unification,False
0.0,0.0,0.9,0.0,0.381979,1.101375,0.719397,unification,False
0.0,0.0,0.9,0.05,0.403491,1.153564,0.750073,unification,False
0.0,0.0,0.9,0.1,0.401242,1.220884,0.819643,unification,False
0.0,0.0,0.9,0.15,0.371,1.283423,0.912422,unification,False
0.0,0.0,0.9,0.2,0.34352,1.28541,0.94189,unification,False
0.0,0.0,0.9,0.25,0.319591,1.378595,1.059005,unification,False
0.0,0.0,0.9,0.3,0.268004,1.497045,1.229041,unification,False
0.0,0.0,0.9,0.35,0.325725,1.551481,1.225756,unification,False
0.0,0.0,0.9,0.4,0.27138,1.613766,1.342385,unification,False
0.0,0.0,0.9,0.45,0.247801,1.64757,1.399769,unification,False
0.0,0.0,0.9,0.5,0.202663,1.714925,1.512262,unification,False
0.0,0.0,0.9,0.55,0.21401,1.734934,1.520924,unification,False
0.0,0.0,0.9,0.6,0.19372,1.828007,1.634287,unification,False
0.0,0.0,0.9,0.65,0.222439,1.914855,1.692416,unification,False
0.0,0.0,0.9,0.7,0.160286,1.96122,1.800934,unification,False
0.0,0.0,0.9,0.75,0.143605,2.012427,1.868822,unification,False
0.0,0.0,0.9,0.8,0.097939,2.076224,1.978284,unification,False
0.0,0.0,0.9,0.85,0.088848,2.111242,2.022395,unification,False
0.0,0.0,0.9,0.9,0.102781,2.214782,2.112001,unification,False
0.0,0.0,0.9,0.95,0.027832,2.264433,2.236601,unification,False
0.0,0.0,0.9,1.0,0.079893,2.356481,2.276588,unification,False
0.0,0.0,0.95,0.0,0.453146,1.140973,0.687827,unification,False
0.0,0.0,0.95,0.05,0.388874,1.175408,0.786534,unification,False
0.0,0.0,0.95,0.1,0.401115,1.274482,0.873367,unification,False
0.0,0.0,0.95,0.15,0.407183,1.354999,0.947816,unification,False
0.0,0.0,0.95,0.2,0.354194,1.358895,1.004701,unification,False
0.0,0.0,0.95,0.25,0.332022,1.457931,1.125908,unification,False
0.0,0.0,0.95,0.3,0.317448,1.500553,1.183105,unification,False
0.0,0.0,0.95,0.35,0.311322,1.564901,1.253579,unification,False
0.0,0.0,0.95,0.4,0.271798,1.647786,1.375988,unification,False
0.0,0.0,0.95,0.45,0.25995,1.708603,1.448652,unification,False
0.0,0.0,0.95,0.5,0.25933,1.736514,1.477184,unification,False
0.0,0.0,0.95,0.55,0.222969,1.863444,1.640475,unification,False
0.0,0.0,0.95,0.6,0.188448,1.837084,1.648636,unification,False
0.0,0.0,0.95,0.65,0.153454,1.953228,1.799774,unification,False
0.0,0.0,0.95,0.7,0.183273,2.01206,1.828787,unification,False
0.0,0.0,0.95,0.75,0.195355,2.010679,1.815324,unification,False
0.0,0.0,0.95,0.8,0.157398,2.179036,2.021638,unification,False
0.0,0.0,0.95,0.85,0.101805,2.193005,2.091199,unification,False
0.0,0.0,0.95,0.9,0.093678,2.242641,2.148964,unification,False
0.0,0.0,0.95,0.95,0.086843,2.363187,2.276344,unification,False
0.0,0.0,0.95,1.0,0.123435,2.381602,2.258167,unification,False
0.0,0.0,1.0,0.0,0.497627,1.200889,0.703263,unification,False
0.0,0.0,1.0,0.05,0.476342,1.260168,0.783825,unification,False
0.0,0.0,1.0,0.1,0.418276,1.334137,0.91586,unification,False
0.0,0.0,1.0,0.15,0.476971,1.408782,0.931811,unification,False
0.0,0.0,1.0,0.2,0.362318,1.474225,1.111907,unification,False
0.0,0.0,1.0,0.25,0.353454,1.500256,1.146802,unification,False
0.0,0.0,1.0,0.3,0.367715,1.575777,1.208062,unification,False
0.0,0.0,1.0,0.35,0.334464,1.63785,1.303385,unification,False
0.0,0.0,1.0,0.4,0.318415,1.710624,1.39221,unification,False
0.0,0.0,1.0,0.45,0.244076,1.779164,1.535088,unification,False
0.0,0.0,1.0,0.5,0.25045,1.788943,1.538493,unification,False
0.0,0.0,1.0,0.55,0.25604,1.8896,1.63356,unification,False
0.0,0.0,1.0,0.6,0.222662,1.970776,1.748113,unification,False
0.0,0.0,1.0,0.65,0.188946,2.002326,1.813381,unification,False
0.0,0.0,1.0,0.7,0.190378,2.073835,1.883457,unification,False
0.0,0.0,1.0,0.75,0.194472,2.112303,1.917831,unification,False
0.0,0.0,1.0,0.8,0.188107,2.201575,2.013468,unification,False
0.0,0.0,1.0,0.85,0.105201,2.213535,2.108334,unification,False
0.0,0.0,1.0,0.9,0.134692,2.319476,2.184784,unification,False
0.0,0.0,1.0,0.95,0.114914,2.3868,2.271886,unification,False
0.0,0.0,1.0,1.0,0.105639,2.473691,2.368052,unification,False
0.0,0.05,0.0,0.0,0.019722,-0.071799,-0.091522,antifragile,False
0.0,0.05,0.0,0.05,0.002667,0.027223,0.024556,unification,True
0.0,0.05,0.0,0.1,0.043624,0.071717,0.028093,unification,True
0.0,0.05,0.0,0.15,-0.067542,0.1024,0.169943,unification,False
0.0,0.05,0.0,0.2,-0.043326,0.193557,0.236883,unification,False
0.0,0.05,0.0,0.25,-0.05021,0.270965,0.321174,unification,False
0.0,0.05,0.0,0.3,-0.065294,0.358733,0.424027,unification,False
0.0,0.05,0.0,0.35,-0.0919,0.373442,0.465342,unification,False
0.0,0.05,0.0,0.4,-0.080528,0.419109,0.499637,unification,False
0.0,0.05,0.0,0.45,-0.100258,0.522564,0.622822,unification,False
0.0,0.05,0.0,0.5,-0.131186,0.622207,0.753393,unification,False
0.0,0.05,0.0,0.55,-0.160555,0.696507,0.857063,unification,False
0.0,0.05,0.0,0.6,-0.168136,0.675575,0.84371,unification,False
0.0,0.05,0.0,0.65,-0.178252,0.743094,0.921346,unification,False
0.0,0.05,0.0,0.7,-0.216294,0.842426,1.05872,unification,False
0.0,0.05,0.0,0.75,-0.20111,0.879446,1.080556,unification,False
0.0,0.05,0.0,0.8,-0.207815,0.986438,1.194253,unification,False
0.0,0.05,0.0,0.85,-0.214092,1.033235,1.247328,unification,False
0.0,0.05,0.0,0.9,-0.233414,1.03548,1.268894,unification,False
0.0,0.05,0.0,0.95,-0.292948,1.123325,1.416273,unification,False
0.0,0.05,0.0,1.0,-0.299519,1.193214,1.492733,unification,False
0.0,0.05,0.05,0.0,0.065846,0.064554,-0.001292,antifragile,True
0.0,0.05,0.05,0.05,0.048257,0.090345,0.042088,unification,True
0.0,0.05,0.05,0.1,0.029193,0.144393,0.1152,unification,False
0.0,0.05,0.05,0.15,0.01765,0.216208,0.198558,unification,False
0.0,0.05,0.05,0.2,0.029133,0.308685,0.279552,unification,False
0.0,0.05,0.05,0.25,-0.009759,0.344739,0.354498,unification,False
0.0,0.05,0.05,0.3,-0.063772,0.390303,0.454075,unification,False
0.0,0.05,0.05,0.35,-0.028993,0.476649,0.505642,unification,False
0.0,0.05,0.05,0.4,-0.06471,0.53966,0.60437,unification,False
0.0,0.05,0.05,0.45,-0.075231,0.610008,0.685238,unification,False
0.0,0.05,0.05,0.5,-0.097766,0.633608,0.731374,unification,False
0.0,0.05,0.05,0.55,-0.114104,0.631735,0.745839,unification,False
0.0,0.05,0.05,0.6,-0.130428,0.67629,0.806718,unification,False
0.0,0.05,0.05,0.65,-0.200587,0.841294,1.041881,unification,False
0.0,0.05,0.05,0.7,-0.163062,0.863439,1.026501,unification,False
0.0,0.05,0.05,0.75,-0.210303,0.989264,1.199566,unification,False
0.0,0.05,0.05,0.8,-0.222101,1.073573,1.295674,unification,False
0.0,0.05,0.05,0.85,-0.227548,1.090201,1.317749,unification,False
0.0,0.05,0.05,0.9,-0.204578,1.145776,1.350354,unification,False
0.0,0.05,0.05,0.95,-0.287559,1.202257,1.489815,unification,False
0.0,0.05,0.05,1.0,-0.28089,1.233381,1.514272,unification,False
0.0,0.05,0.1,0.0,0.086104,0.058945,-0.027159,antifragile,True
0.0,0.05,0.1,0.05,0.098109,0.140865,0.042756,unification,True
0.0,0.05,0.1,0.1,0.05043,0.199845,0.149415,unification,False
0.0,0.05,0.1,0.15,0.045578,0.28042,0.234842,unification,False
0.0,0.05,0.1,0.2,-0.002493,0.30146,0.303953,unification,False
0.0,0.05,0.1,0.25,0.032617,0.379692,0.347075,unification,False
0.0,0.05,0.1,0.3,-0.047921,0.463595,0.511516,unification,False
0.0,0.05,0.1,0.35,-0.018416,0.476732,0.495148,unification,False
0.0,0.05,0.1,0.4,-0.041763,0.59589,0.637653,unification,False
0.0,0.05,0.1,0.45,-0.05564,0.6558,0.71144,unification,False
0.0,0.05,0.1,0.5,-0.117607,0.710776,0.828383,unification,False
0.0,0.05,0.1,0.55,-0.107565,0.75293,0.860496,unification,False
0.0,0.05,0.1,0.6,-0.095736,0.864482,0.960218,unification,False
0.0,0.05,0.1,0.65,-0.090141,0.92287,1.013011,unification,False
0.0,0.05,0.1,0.7,-0.155243,0.961318,1.116561,unification,False
0.0,0.05,0.1,0.75,-0.150829,1.018029,1.168859,unification,False
0.0,0.05,0.1,0.8,-0.184231,1.098094,1.282325,unification,False
0.0,0.05,0.1,0.85,-0.206482,1.121768,1.32825,unification,False
0.0,0.05,0.1,0.9,-0.232862,1.218348,1.45121,unification,False
0.0,0.05,0.1,0.95,-0.239925,1.273505,1.51343,unification,False
0.0,0.05,0.1,1.0,-0.240748,1.318129,1.558877,unification,False
0.0,0.05,0.15,0.0,0.133906,0.146971,0.013065,unification,True
0.0,0.05,0.15,0.05,0.06663,0.236058,0.169428,unification,False
0.0,0.05,0.15,0.1,0.067481,0.221123,0.153641,unification,False
0.0,0.05,0.15,0.15,0.036374,0.299474,0.2631,unification,False
0.0,0.05,0.15,0.2,0.046304,0.380654,0.334349,unification,False
0.0,0.05,0.15,0.25,0.019079,0.465493,0.446413,unification,False
0.0,0.05,0.15,0.3,0.018497,0.520401,0.501904,unification,False
0.0,0.05,0.15,0.35,0.002746,0.590403,0.587658,unification,False
0.0,0.05,0.15,0.4,-0.077699,0.628389,0.706088,unification,False
0.0,0.05,0.15,0.45,-0.097005,0.700901,0.797907,unification,False
0.0,0.05,0.15,0.5,-0.060116,0.788638,0.848754,unification,False
0.0,0.05,0.15,0.55,-0.047809,0.830069,0.877879,unification,False
0.0,0.05,0.15,0.6,-0.107509,0.899629,1.007138,unification,False
0.0,0.05,0.15,0.65,-0.125698,0.949965,1.075663,unification,False
0.0,0.05,0.15,0.7,-0.105347,0.998556,1.103902,unification,False
0.0,0.05,0.15,0.75,-0.127358,1.091935,1.219293,unification,False
0.0,0.05,0.15,0.8,-0.18887,1.161847,1.350717,unification,False
0.0,0.05,0.15,0.85,-0.165036,1.202548,1.367584,unification,False
0.0,0.05,0.15,0.9,-0.219058,1.24102,1.460078,unification,False
0.0,0.05,0.15,0.95,-0.230942,1.338565,1.569506,unification,False
0.0,0.05,0.15,1.0,-0.258891,1.398438,1.657328,unification,False
0.0,0.05,0.2,0.0,0.106456,0.192398,0.085942,unification,False
0.0,0.05,0.2,0.05,0.122741,0.321128,0.198387,unification,False
0.0,0.05,0.2,0.1,0.068067,0.3593,0.291233,unification,False
0.0,0.05,0.2,0.15,0.088746,0.395279,0.306533,unification,False
0.0,0.05,0.2,0.2,0.070459,0.458618,0.388159,unification,False
0.0,0.05,0.2,0.25,0.046158,0.546351,0.500193,unification,False
0.0,0.05,0.2,0.3,0.021088,0.600806,0.579718,unification,False
0.0,0.05,0.2,0.35,-0.001109,0.633494,0.634603,unification,False
0.0,0.05,0.2,0.4,-0.029299,0.708876,0.738175,unification,False
0.0,0.05,0.2,0.45,0.016128,0.758066,0.741938,unification,False
0.0,0.05,0.2,0.5,-0.042422,0.794635,0.837057,unification,False
0.0,0.05,0.2,0.55,-0.060732,0.84518,0.905912,unification,False
0.0,0.05,0.2,0.6,-0.095322,0.95317,1.048492,unification,False
0.0,0.05,0.2,0.65,-0.057025,1.08023,1.137255,unification,False
0.0,0.05,0.2,0.7,-0.122165,1.108383,1.230547,unification,False
0.0,0.05,0.2,0.75,-0.118906,1.131219,1.250125,unification,False
0.0,0.05,0.2,0.8,-0.131685,1.199048,1.330733,unification,False
0.0,0.05,0.2,0.85,-0.15724,1.249792,1.407032,unification,False
0.0,0.05,0.2,0.9,-0.212453,1.283909,1.496362,unification,False
0.0,0.05,0.2,0.95,-0.178669,1.378082,1.556751,unification,False
0.0,0.05,0.2,1.0,-0.227402,1.447713,1.675115,unification,False
0.0,0.05,0.25,0.0,0.179873,0.262009,0.082136,unification,False
0.0,0.05,0.25,0.05,0.126099,0.350657,0.224559,unification,False
0.0,0.05,0.25,0.1,0.16448,0.394864,0.230384,unification,False
0.0,0.05,0.25,0.15,0.131842,0.476049,0.344207,unification,False
0.0,0.05,0.25,0.2,0.118252,0.522852,0.4046,unification,False
0.0,0.05,0.25,0.25,0.087459,0.582992,0.495533,unification,False
0.0,0.05,0.25,0.3,0.027567,0.650018,0.622452,unification,False
0.0,0.05,0.25,0.35,0.003605,0.675135,0.67153,unification,False
0.0,0.05,0.25,0.4,0.052589,0.778506,0.725916,unification,False
0.0,0.05,0.25,0.45,0.039685,0.813208,0.773523,unification,False
0.0,0.05,0.25,0.5,-0.043806,0.876489,0.920295,unification,False
0.0,0.05,0.25,0.55,-0.029949,0.946975,0.976924,unification,False
0.0,0.05,0.25,0.6,-0.021658,0.998468,1.020126,unification,False
0.0,0.05,0.25,0.65,-0.058699,1.045284,1.103983,unification,False
0.0,0.05,0.25,0.7,-0.073742,1.132578,1.20632,unification,False
0.0,0.05,0.25,0.75,-0.121245,1.189104,1.31035,unification,False
0.0,0.05,0.25,0.8,-0.124604,1.250746,1.375351,unification,False
0.0,0.05,0.25,0.85,-0.093216,1.317539,1.410755,unification,False
0.0,0.05,0.25,0.9,-0.161097,1.330064,1.491161,unification,False
0.0,0.05,0.25,0.95,-0.194855,1.438423,1.633278,unification,False
0.0,0.05,0.25,1.0,-0.207146,1.542043,1.749189,unification,False
0.0,0.05,0.3,0.0,0.178377,0.349711,0.171335,unification,False
0.0,0.05,0.3,0.05,0.166543,0.380931,0.214388,unification,False
0.0,0.05,0.3,0.1,0.14528,0.442595,0.297315,unification,False
0.0,0.05,0.3,0.15,0.17297,0.44701,0.27404,unification,False
0.0,0.05,0.3,0.2,0.062461,0.553921,0.491459,unification,False
0.0,0.05,0.3,0.25,0.095363,0.647253,0.551889,unification,False
0.0,0.05,0.3,0.3,0.089327,0.682894,0.593567,unification,False
0.0,0.05,0.3,0.35,0.085476,0.780755,0.695279,unification,False
0.0,0.05,0.3,0.4,0.047101,0.841566,0.794465,unification,False
0.0,0.05,0.3,0.45,0.031816,0.865963,0.834147,unification,False
0.0,0.05,0.3,0.5,0.024945,0.945265,0.92032,unification,False
0.0,0.05,0.3,0.55,-0.009967,1.041824,1.05179,unification,False
0.0,0.05,0.3,0.6,-0.088772,1.032058,1.12083,unification,False
0.0,0.05,0.3,0.65,-0.074677,1.120918,1.195595,unification,False
0.0,0.05,0.3,0.7,-0.068865,1.154817,1.223682,unification,False
0.0,0.05,0.3,0.75,-0.104629,1.233479,1.338108,unification,False
0.0,0.05,0.3,0.8,-0.036064,1.362544,1.398608,unification,False
0.0,0.05,0.3,0.85,-0.125294,1.37091,1.496204,unification,False
0.0,0.05,0.3,0.9,-0.16123,1.394797,1.556027,unification,False
0.0,0.05,0.3,0.95,-0.152922,1.480054,1.632976,unification,False
0.0,0.05,0.3,1.0,-0.169621,1.527495,1.697116,unification,False
0.0,0.05,0.35,0.0,0.185951,0.381216,0.195265,unification,False
0.0,0.05,0.35,0.05,0.196655,0.450437,0.253782,unification,False
0.0,0.05,0.35,0.1,0.136988,0.523867,0.386879,unification,False
0.0,0.05,0.35,0.15,0.132495,0.580821,0.448327,unification,False
0.0,0.05,0.35,0.2,0.134734,0.59309,0.458356,unification,False
0.0,0.05,0.35,0.25,0.109595,0.699134,0.589539,unification,False
0.0,0.05,0.35,0.3,0.115324,0.748975,0.633651,unification,False
0.0,0.05,0.35,0.35,0.120794,0.840188,0.719393,unification,False
0.0,0.05,0.35,0.4,0.058584,0.896253,0.837669,unification,False
0.0,0.05,0.35,0.45,0.095845,0.989012,0.893167,unification,False
0.0,0.05,0.35,0.5,-0.0007,0.979337,0.980037,unification,False
0.0,0.05,0.35,0.55,0.049623,1.038543,0.98892,unification,False
0.0,0.05,0.35,0.6,-0.038064,1.115345,1.153409,unification,False
0.0,0.05,0.35,0.65,-0.011994,1.18744,1.199434,unification,False
0.0,0.05,0.35,0.7,-0.056264,1.235645,1.291909,unification,False
0.0,0.05,0.35,0.75,-0.075308,1.293012,1.368321,unification,False
0.0,0.05,0.35,0.8,-0.017959,1.384938,1.402897,unification,False
0.0,0.05,0.35,0.85,-0.070331,1.427773,1.498104,unification,False
0.0,0.05,0.35,0.9,-0.114649,1.484661,1.59931,unification,False
0.0,0.05,0.35,0.95,-0.193793,1.53055,1.724342,unification,False
0.0,0.05,0.35,1.0,-0.190265,1.571255,1.761521,unification,False
0.0,0.05,0.4,0.0,0.197616,0.470624,0.273008,unification,False
0.0,0.05,0.4,0.05,0.208889,0.532264,0.323375,unification,False
0.0,0.05,0.4,0.1,0.202775,0.582064,0.379289,unification,False
0.0,0.05,0.4,0.15,0.152478,0.638099,0.485621,unification,False
0.0,0.05,0.4,0.2,0.175718,0.673084,0.497366,unification,False
0.0,0.05,0.4,0.25,0.153989,0.764155,0.610166,unification,False
0.0,0.05,0.4,0.3,0.108761,0.784431,0.67567,unification,False
0.0,0.05,0.4,0.35,0.075397,0.877163,0.801766,unification,False
0.0,0.05,0.4,0.4,0.095675,0.917687,0.822012,unification,False
0.0,0.05,0.4,0.45,0.070665,1.014263,0.943599,unification,False
0.0,0.05,0.4,0.5,0.067955,1.101297,1.033342,unification,False
0.0,0.05,0.4,0.55,0.066925,1.099968,1.033043,unification,False
0.0,0.05,0.4,0.6,0.05959,1.174226,1.114636,unification,False
0.0,0.05,0.4,0.65,0.026122,1.2517,1.225578,unification,False
0.0,0.05,0.4,0.7,-0.027804,1.267308,1.295111,unification,False
0.0,0.05,0.4,0.75,-0.039289,1.336015,1.375305,unification,False
0.0,0.05,0.4,0.8,-0.028318,1.47542,1.503737,unification,False
0.0,0.05,0.4,0.85,-0.089923,1.507549,1.597472,unification,False
0.0,0.05,0.4,0.9,-0.105635,1.546788,1.652423,unification,False
0.0,0.05,0.4,0.95,-0.085638,1.624037,1.709674,unification,False
0.0,0.05,0.4,1.0,-0.079009,1.675444,1.754453,unification,False
0.0,0.05,0.45,0.0,0.274983,0.499935,0.224952,unification,False
0.0,0.05,0.45,0.05,0.252394,0.548821,0.296427,unification,False
0.0,0.05,0.45,0.1,0.213761,0.619613,0.405851,unification,False
0.0,0.05,0.45,0.15,0.176599,0.701552,0.524953,unification,False
0.0,0.05,0.45,0.2,0.196256,0.762339,0.566083,unification,False
0.0,0.05,0.45,0.25,0.200924,0.846234,0.645309,unification,False
0.0,0.05,0.45,0.3,0.135626,0.881826,0.7462,unification,False
0.0,0.05,0.45,0.35,0.11191,0.935584,0.823674,unification,False
0.0,0.05,0.45,0.4,0.095006,1.038002,0.942995,unification,False
0.0,0.05,0.45,0.45,0.101592,1.054549,0.952957,unification,False
0.0,0.05,0.45,0.5,0.10484,1.068235,0.963394,unification,False
0.0,0.05,0.45,0.55,0.007147,1.204896,1.197749,unification,False
0.0,0.05,0.45,0.6,0.041512,1.253761,1.212249,unification,False
0.0,0.05,0.45,0.65,-0.01066,1.309419,1.320079,unification,False
0.0,0.05,0.45,0.7,0.055088,1.393105,1.338017,unification,False
0.0,0.05,0.45,0.75,-0.008257,1.424024,1.432281,unification,False
0.0,0.05,0.45,0.8,-0.039864,1.44427,1.484134,unification,False
0.0,0.05,0.45,0.85,-0.041059,1.581137,1.622196,unification,False
0.0,0.05,0.45,0.9,-0.10439,1.605965,1.710355,unification,False
0.0,0.05,0.45,0.95,-0.111437,1.660866,1.772303,unification,False
0.0,0.05,0.45,1.0,-0.098663,1.69539,1.794053,unification,False
0.0,0.05,0.5,0.0,0.287857,0.576346,0.28849,unification,False
0.0,0.05,0.5,0.05,0.248722,0.557982,0.30926,unification,False
0.0,0.05,0.5,0.1,0.21259,0.713323,0.500733,unification,False
0.0,0.05,0.5,0.15,0.15055,0.736312,0.585762,unification,False
0.0,0.05,0.5,0.2,0.173,0.827614,0.654614,unification,False
0.0,0.05,0.5,0.25,0.168122,0.880099,0.711977,unification,False
0.0,0.05,0.5,0.3,0.181637,0.978406,0.796769,unification,False
0.0,0.05,0.5,0.35,0.144926,1.004401,0.859475,unification,False
0.0,0.05,0.5,0.4,0.095374,1.08726,0.991887,unification,False
0.0,0.05,0.5,0.45,0.095987,1.105981,1.009994,unification,False
0.0,0.05,0.5,0.5,0.096944,1.143428,1.046484,unification,False
0.0,0.05,0.5,0.55,0.085719,1.269187,1.183467,unification,False
0.0,0.05,0.5,0.6,0.069823,1.267778,1.197954,unification,False
0.0,0.05,0.5,0.65,0.041905,1.388551,1.346646,unification,False
0.0,0.05,0.5,0.7,-0.01945,1.405631,1.425081,unification,False
0.0,0.05,0.5,0.75,0.031914,1.501752,1.469839,unification,False
0.0,0.05,0.5,0.8,0.002799,1.603987,1.601188,unification,False
0.0,0.05,0.5,0.85,-0.013286,1.636447,1.649733,unification,False
0.0,0.05,0.5,0.9,0.025269,1.677155,1.651886,unification,False
0.0,0.05,0.5,0.95,-0.079947,1.755695,1.835642,unification,False
0.0,0.05,0.5,1.0,-0.066525,1.794332,1.860857,unification,False
0.0,0.05,0.55,0.0,0.26919,0.675246,0.406056,unification,False
0.0,0.05,0.55,0.05,0.285671,0.661693,0.376022,unification,False
0.0,0.05,0.55,0.1,0.282898,0.739771,0.456873,unification,False
0.0,0.05,0.55,0.15,0.236178,0.819057,0.582879,unification,False
0.0,0.05,0.55,0.2,0.192703,0.876316,0.683613,unification,False
0.0,0.05,0.55,0.25,0.255324,0.941654,0.686331,unification,False
0.0,0.05,0.55,0.3,0.180595,0.979822,0.799228,unification,False
0.0,0.05,0.55,0.35,0.162242,1.048651,0.886409,unification,False
0.0,0.05,0.55,0.4,0.145555,1.140408,0.994853,unification,False
0.0,0.05,0.55,0.45,0.09417,1.20155,1.10738,unification,False
0.0,0.05,0.55,0.5,0.110508,1.251924,1.141416,unification,False
0.0,0.05,0.55,0.55,0.074325,1.338216,1.26389,unification,False
0.0,0.05,0.55,0.6,0.116141,1.39149,1.275349,unification,False
0.0,0.05,0.55,0.65,0.029631,1.450728,1.421097,unification,False
0.0,0.05,0.55,0.7,0.060121,1.452368,1.392247,unification,False
0.0,0.05,0.55,0.75,0.031893,1.564113,1.532221,unification,False
0.0,0.05,0.55,0.8,0.028902,1.621932,1.59303,unification,False
0.0,0.05,0.55,0.85,0.004781,1.71684,1.712059,unification,False
0.0,0.05,0.55,0.9,0.010651,1.670824,1.660173,unification,False
0.0,0.05,0.55,0.95,-0.045436,1.800884,1.84632,unification,False
0.0,0.05,0.55,1.0,-0.098802,1.869855,1.968657,unification,False
0.0,0.05,0.6,0.0,0.348719,0.650336,0.301617,unification,False
0.0,0.05,0.6,0.05,0.30841,0.717104,0.408694,unification,False
0.0,0.05,0.6,0.1,0.265702,0.839435,0.573733,unification,False
0.0,0.05,0.6,0.15,0.251436,0.876555,0.625119,unification,False
0.0,0.05,0.6,0.2,0.20072,0.974058,0.773338,unification,False
0.0,0.05,0.6,0.25,0.245066,0.985438,0.740371,unification,False
0.0,0.05,0.6,0.3,0.226889,1.017255,0.790366,unification,False
0.0,0.05,0.6,0.35,0.224563,1.1069,0.882337,unification,False
0.0,0.05,0.6,0.4,0.172398,1.165209,0.99281,unification,False
0.0,0.05,0.6,0.45,0.145484,1.257367,1.111883,unification,False
0.0,0.05,0.6,0.5,0.148898,1.318794,1.169896,unification,False
0.0,0.05,0.6,0.55,0.12478,1.37783,1.25305,unification,False
0.0,0.05,0.6,0.6,0.097029,1.483243,1.386215,unification,False
0.0,0.05,0.6,0.65,0.050802,1.521523,1.470722,unification,False
0.0,0.05,0.6,0.7,0.106698,1.531196,1.424498,unification,False
