alpha,noise_level,slowing_strength,seed,warning,lead_time,verdict
0.75,0.2,0.0015,37,580,220,EARLY_WARNING
0.75,0.2,0.0015,38,600,200,EARLY_WARNING
0.75,0.2,0.0015,39,620,180,EARLY_WARNING
0.75,0.2,0.0015,40,620,180,EARLY_WARNING
0.75,0.2,0.0015,41,600,200,EARLY_WARNING
0.75,0.2,0.0015,42,620,180,EARLY_WARNING
0.75,0.2,0.0015,43,600,200,EARLY_WARNING
0.75,0.2,0.0015,44,600,200,EARLY_WARNING
0.75,0.2,0.0015,45,600,200,EARLY_WARNING
0.75,0.2,0.0015,46,620,180,EARLY_WARNING
0.75,0.2,0.0015,47,600,200,EARLY_WARNING
0.75,0.2,0.0015,48,600,200,EARLY_WARNING
0.75,0.2,0.0015,49,600,200,EARLY_WARNING
0.75,0.2,0.0015,50,580,220,EARLY_WARNING
0.75,0.2,0.0015,51,600,200,EARLY_WARNING
0.75,0.2,0.0015,52,600,200,EARLY_WARNING
0.75,0.2,0.0015,53,620,180,EARLY_WARNING
0.75,0.2,0.0015,54,600,200,EARLY_WARNING
0.75,0.2,0.0015,55,600,200,EARLY_WARNING
0.75,0.2,0.0015,56,620,180,EARLY_WARNING
0.75,0.2,0.0015,57,620,180,EARLY_WARNING
0.75,0.2,0.0015,58,600,200,EARLY_WARNING
0.75,0.2,0.0015,59,620,180,EARLY_WARNING
0.75,0.2,0.0015,60,620,180,EARLY_WARNING
0.75,0.2,0.0015,61,620,180,EARLY_WARNING
0.75,0.2,0.0015,62,600,200,EARLY_WARNING
0.75,0.2,0.0015,63,620,180,EARLY_WARNING
0.75,0.2,0.0015,64,640,160,EARLY_WARNING
0.75,0.2,0.0015,65,580,220,EARLY_WARNING
0.75,0.2,0.0015,66,600,200,EARLY_WARNING
0.75,0.2,0.0015,67,600,200,EARLY_WARNING
0.75,0.2,0.0015,68,600,200,EARLY_WARNING
0.75,0.2,0.0015,69,640,160,EARLY_WARNING
0.75,0.2,0.0015,70,600,200,EARLY_WARNING
0.75,0.2,0.0015,71,580,220,EARLY_WARNING
0.75,0.2,0.0015,72,580,220,EARLY_WARNING
0.75,0.2,0.0015,73,580,220,EARLY_WARNING
0.75,0.2,0.0015,74,620,180,EARLY_WARNING
0.75,0.2,0.0015,75,600,200,EARLY_WARNING
0.75,0.2,0.0015,76,600,200,EARLY_WARNING
0.75,0.2,0.0015,77,600,200,EARLY_WARNING
0.75,0.2,0.0015,78,620,180,EARLY_WARNING
0.75,0.2,0.0015,79,620,180,EARLY_WARNING
0.75,0.2,0.0015,80,600,200,EARLY_WARNING
0.75,0.2,0.0015,81,620,180,EARLY_WARNING
0.75,0.2,0.0015,82,600,200,EARLY_WARNING
0.75,0.2,0.0015,83,580,220,EARLY_WARNING
0.75,0.2,0.0015,84,620,180,EARLY_WARNING
0.75,0.2,0.0015,85,580,220,EARLY_WARNING
0.75,0.2,0.0015,86,620,180,EARLY_WARNING
0.75,0.2,0.0015,87,600,200,EARLY_WARNING
0.75,0.2,0.0015,88,600,200,EARLY_WARNING
0.75,0.2,0.0015,89,620,180,EARLY_WARNING
0.75,0.2,0.0015,90,620,180,EARLY_WARNING
0.75,0.2,0.0015,91,600,200,EARLY_WARNING
0.75,0.2,0.0015,92,600,200,EARLY_WARNING
0.75,0.2,0.0015,93,620,180,EARLY_WARNING
0.75,0.2,0.0015,94,580,220,EARLY_WARNING
0.75,0.2,0.0015,95,620,180,EARLY_WARNING
0.75,0.2,0.0015,96,600,200,EARLY_WARNING
0.75,0.2,0.0015,97,620,180,EARLY_WARNING
0.75,0.2,0.0015,98,620,180,EARLY_WARNING
0.75,0.2,0.0015,99,620,180,EARLY_WARNING
0.75,0.2,0.0015,100,600,200,EARLY_WARNING
0.75,0.2,0.002,1,540,260,EARLY_WARNING
0.75,0.2,0.002,2,540,260,EARLY_WARNING
0.75,0.2,0.002,3,560,240,EARLY_WARNING
0.75,0.2,0.002,4,540,260,EARLY_WARNING
0.75,0.2,0.002,5,560,240,EARLY_WARNING
0.75,0.2,0.002,6,540,260,EARLY_WARNING
0.75,0.2,0.002,7,560,240,EARLY_WARNING
0.75,0.2,0.002,8,520,280,EARLY_WARNING
0.75,0.2,0.002,9,540,260,EARLY_WARNING
0.75,0.2,0.002,10,540,260,EARLY_WARNING
0.75,0.2,0.002,11,540,260,EARLY_WARNING
0.75,0.2,0.002,12,540,260,EARLY_WARNING
0.75,0.2,0.002,13,540,260,EARLY_WARNING
0.75,0.2,0.002,14,560,240,EARLY_WARNING
0.75,0.2,0.002,15,540,260,EARLY_WARNING
0.75,0.2,0.002,16,540,260,EARLY_WARNING
0.75,0.2,0.002,17,560,240,EARLY_WARNING
0.75,0.2,0.002,18,540,260,EARLY_WARNING
0.75,0.2,0.002,19,540,260,EARLY_WARNING
0.75,0.2,0.002,20,580,220,EARLY_WARNING
0.75,0.2,0.002,21,540,260,EARLY_WARNING
0.75,0.2,0.002,22,560,240,EARLY_WARNING
0.75,0.2,0.002,23,540,260,EARLY_WARNING
0.75,0.2,0.002,24,540,260,EARLY_WARNING
0.75,0.2,0.002,25,520,280,EARLY_WARNING
0.75,0.2,0.002,26,520,280,EARLY_WARNING
0.75,0.2,0.002,27,540,260,EARLY_WARNING
0.75,0.2,0.002,28,560,240,EARLY_WARNING
0.75,0.2,0.002,29,540,260,EARLY_WARNING
0.75,0.2,0.002,30,560,240,EARLY_WARNING
0.75,0.2,0.002,31,540,260,EARLY_WARNING
0.75,0.2,0.002,32,540,260,EARLY_WARNING
0.75,0.2,0.002,33,540,260,EARLY_WARNING
0.75,0.2,0.002,34,560,240,EARLY_WARNING
0.75,0.2,0.002,35,540,260,EARLY_WARNING
0.75,0.2,0.002,36,540,260,EARLY_WARNING
0.75,0.2,0.002,37,540,260,EARLY_WARNING
0.75,0.2,0.002,38,540,260,EARLY_WARNING
0.75,0.2,0.002,39,560,240,EARLY_WARNING
0.75,0.2,0.002,40,520,280,EARLY_WARNING
0.75,0.2,0.002,41,540,260,EARLY_WARNING
0.75,0.2,0.002,42,560,240,EARLY_WARNING
0.75,0.2,0.002,43,540,260,EARLY_WARNING
0.75,0.2,0.002,44,540,260,EARLY_WARNING
0.75,0.2,0.002,45,540,260,EARLY_WARNING
0.75,0.2,0.002,46,540,260,EARLY_WARNING
