seed,probe_index,true_recovery_time,mean_risk,recovery_core_risk,ac_risk,rl_risk,pr_risk,va_risk,bd_risk
19,470,4.886657343860002,0.3645110219174697,0.6035253356445188,0.7591424830349568,0.2662649300306559,0.5431574221058719,0.0,0.25399027441586364
20,120,1.0743511113676965,0.18094003069002904,0.2785590538168929,0.33402176582104126,0.08357366884899675,0.3816838474134596,0.0,0.10542087136664757
20,170,1.2675745837390786,0.19771829683352865,0.33481082326483,0.4159079572464601,0.10232363678908707,0.3979009314645481,0.0,0.07245895866754803
20,220,1.5044948573296935,0.2878157500673503,0.35232966295232065,0.42119217689121413,0.10366281439121139,0.4913243547985957,0.3674949923616534,0.05540441189407652
20,270,1.804454873038303,0.18534360884139664,0.39256826190188826,0.5472929302154859,0.14229384249847232,0.19079362098652464,0.0,0.046337650506500405
20,320,2.199273117867479,0.34779723603282026,0.46877902332894683,0.5589584505819759,0.1466963677172407,0.6448657403363407,0.12491872368812262,0.2635468978404214
20,370,2.745624788447456,0.41350421678915267,0.5289005373986849,0.6342786196539947,0.180093554238289,0.6887331803114389,0.20293027136745434,0.36148545837458634
20,420,3.555585707820449,0.4662900156242792,0.5773447640954232,0.6860199306667952,0.20971016874448978,0.7553684233948248,0.4249237221787665,0.2554278331365193
20,470,4.886657343860002,0.414348211033763,0.6691253703921056,0.7842690840305471,0.29154255619398195,0.8378552061685458,0.0,0.1580742087757403
21,120,1.0743511113676965,0.28051433827178884,0.28544798925588344,0.31707481054037623,0.0800885755585865,0.501206393613407,0.42353336437484124,0.08066854727173334
21,170,1.2675745837390786,0.2583645995572447,0.3939177840090964,0.4565178893366926,0.1131058724576669,0.6115372152844277,0.0,0.11066202070743647
21,220,1.5044948573296935,0.2882332364013833,0.4268358543051439,0.524338535140215,0.1341169799487656,0.5246899215588239,0.09868252500634245,0.1593382203527698
21,270,1.804454873038303,0.23419591495957146,0.4429261313321568,0.5704043022810081,0.15119218042792792,0.4192366990437997,0.0,0.030146393045121678
21,320,2.199273117867479,0.2752525372736369,0.43574141628875396,0.5515636924514594,0.14388531494951595,0.4588791472033289,0.0,0.22193453176388023
21,370,2.745624788447456,0.5062884140226681,0.6013882355734925,0.7236424229556009,0.23615098480204455,0.7211002373308056,0.4655661438267813,0.3849822811981084
21,420,3.555585707820449,0.5270197279712633,0.7071696651125193,0.821028920389439,0.33647721453462287,0.869553394968002,0.4811986673796025,0.12684044258465021
21,470,4.886657343860002,0.46073407232629293,0.7509616776571013,0.8769552650325532,0.432340267777789,0.7780230112874815,0.17410567447980152,0.04224614305383945
22,120,1.0743511113676965,0.17759808169245042,0.3172113940974629,0.3889187746917032,0.0957501522258476,0.39948394150652744,0.0,0.0038375400381738256
22,170,1.2675745837390786,0.1692777272693618,0.31243275257677955,0.4360980642733986,0.10753981623196662,0.1592597330316584,0.047491880849990786,0.09599914195979464
22,220,1.5044948573296935,0.16045762405800565,0.33025880317218204,0.4457695497540859,0.11013783953316858,0.23508408957625537,0.0,0.011296641426518428
22,270,1.804454873038303,0.26427924237626427,0.37586462167581497,0.4637574634424536,0.11515515922775377,0.4588090253560291,0.20031928617323191,0.08335527768185302
22,320,2.199273117867479,0.4126029459601549,0.4892027434471872,0.5802589101809356,0.15521180805792856,0.6816296354942919,0.3747112100675746,0.2712031660000439
22,370,2.745624788447456,0.42905847313798356,0.5690942206543588,0.6672931425980965,0.19820590536794513,0.794445725023431,0.19331469131304502,0.2920329013873999
22,420,3.555585707820449,0.31357956895703876,0.4929644492399158,0.6042445040853824,0.1656242401563759,0.5934112449972826,0.0,0.20461785554615308
22,470,4.886657343860002,0.6176405528636874,0.7295280970504492,0.8416749016965716,0.36715916666124837,0.8848890957812948,0.7206217822547195,0.2738578179246026
23,120,1.0743511113676965,0.19401694651313026,0.31802244117252626,0.421115184922903,0.10364317316852767,0.2629502461776836,0.13563623565487415,0.046739892641662895
23,170,1.2675745837390786,0.20118527542758907,0.36507428146181636,0.5029856349949285,0.12703354215313034,0.2101634328438442,0.0,0.16574376714604222
23,220,1.5044948573296935,0.284941073449163,0.3563579994272777,0.4425370197438061,0.10926201448683115,0.4234685597285752,0.19610850664324442,0.25332926664335786
