system,seed,has_collapse,metric,threshold,alert_index,lead_time,detected_before_collapse,false_positive
ar_degrade,31,True,ac_rl_core,0.7,472,-52,False,False
ar_degrade,31,True,ac_rl_core,0.75,485,-65,False,False
ar_degrade,31,True,ac_rl_core,0.8,490,-70,False,False
ar_degrade,31,True,ac_rl_core,0.85,497,-77,False,False
ar_degrade,31,True,ac_rl_core,0.9,554,-134,False,False
ar_degrade,31,True,ac_risk,0.3,99,321,True,False
ar_degrade,31,True,ac_risk,0.35,99,321,True,False
ar_degrade,31,True,ac_risk,0.4,99,321,True,False
ar_degrade,31,True,ac_risk,0.45,116,304,True,False
ar_degrade,31,True,ac_risk,0.5,319,101,True,False
ar_degrade,31,True,ac_risk,0.55,331,89,True,False
ar_degrade,31,True,ac_risk,0.6,353,67,True,False
ar_degrade,31,True,ac_risk,0.65,360,60,True,False
ar_degrade,31,True,ac_risk,0.7,364,56,True,False
ar_degrade,31,True,ac_risk,0.75,434,-14,False,False
ar_degrade,31,True,ac_risk,0.8,439,-19,False,False
ar_degrade,31,True,ac_risk,0.85,453,-33,False,False
ar_degrade,31,True,ac_risk,0.9,471,-51,False,False
ar_degrade,31,True,rl_risk,0.3,438,-18,False,False
ar_degrade,31,True,rl_risk,0.35,452,-32,False,False
ar_degrade,31,True,rl_risk,0.4,454,-34,False,False
ar_degrade,31,True,rl_risk,0.45,457,-37,False,False
ar_degrade,31,True,rl_risk,0.5,472,-52,False,False
ar_degrade,31,True,rl_risk,0.55,484,-64,False,False
ar_degrade,31,True,rl_risk,0.6,487,-67,False,False
ar_degrade,31,True,rl_risk,0.65,490,-70,False,False
ar_degrade,31,True,rl_risk,0.7,493,-73,False,False
ar_degrade,31,True,rl_risk,0.75,499,-79,False,False
ar_degrade,31,True,rl_risk,0.8,539,-119,False,False
ar_degrade,31,True,rl_risk,0.85,560,-140,False,False
ar_degrade,31,True,rl_risk,0.9,584,-164,False,False
ar_degrade,31,True,va_risk,0.3,114,306,True,False
ar_degrade,31,True,va_risk,0.35,117,303,True,False
ar_degrade,31,True,va_risk,0.4,173,247,True,False
ar_degrade,31,True,va_risk,0.45,174,246,True,False
ar_degrade,31,True,va_risk,0.5,177,243,True,False
ar_degrade,31,True,va_risk,0.55,361,59,True,False
ar_degrade,31,True,va_risk,0.6,361,59,True,False
ar_degrade,31,True,va_risk,0.65,433,-13,False,False
ar_degrade,31,True,va_risk,0.7,435,-15,False,False
ar_degrade,31,True,va_risk,0.75,451,-31,False,False
ar_degrade,31,True,va_risk,0.8,452,-32,False,False
ar_degrade,31,True,va_risk,0.85,454,-34,False,False
ar_degrade,31,True,va_risk,0.9,582,-162,False,False
ar_degrade,32,True,mean_risk,0.3,147,273,True,False
ar_degrade,32,True,mean_risk,0.35,156,264,True,False
ar_degrade,32,True,mean_risk,0.4,269,151,True,False
ar_degrade,32,True,mean_risk,0.45,269,151,True,False
ar_degrade,32,True,mean_risk,0.5,273,147,True,False
ar_degrade,32,True,mean_risk,0.55,432,-12,False,False
ar_degrade,32,True,mean_risk,0.6,434,-14,False,False
ar_degrade,32,True,mean_risk,0.65,445,-25,False,False
ar_degrade,32,True,mean_risk,0.7,455,-35,False,False
ar_degrade,32,True,mean_risk,0.75,520,-100,False,False
ar_degrade,32,True,mean_risk,0.8,528,-108,False,False
ar_degrade,32,True,mean_risk,0.85,551,-131,False,False
ar_degrade,32,True,mean_risk,0.9,,,False,False
ar_degrade,32,True,recovery_core_risk,0.3,106,314,True,False
ar_degrade,32,True,recovery_core_risk,0.35,147,273,True,False
ar_degrade,32,True,recovery_core_risk,0.4,269,151,True,False
ar_degrade,32,True,recovery_core_risk,0.45,270,150,True,False
ar_degrade,32,True,recovery_core_risk,0.5,273,147,True,False
ar_degrade,32,True,recovery_core_risk,0.55,287,133,True,False
ar_degrade,32,True,recovery_core_risk,0.6,348,72,True,False
ar_degrade,32,True,recovery_core_risk,0.65,349,71,True,False
ar_degrade,32,True,recovery_core_risk,0.7,432,-12,False,False
ar_degrade,32,True,recovery_core_risk,0.75,444,-24,False,False
ar_degrade,32,True,recovery_core_risk,0.8,456,-36,False,False
ar_degrade,32,True,recovery_core_risk,0.85,487,-67,False,False
ar_degrade,32,True,recovery_core_risk,0.9,510,-90,False,False
ar_degrade,32,True,ac_rl_core,0.3,269,151,True,False
ar_degrade,32,True,ac_rl_core,0.35,272,148,True,False
ar_degrade,32,True,ac_rl_core,0.4,279,141,True,False
ar_degrade,32,True,ac_rl_core,0.45,346,74,True,False
ar_degrade,32,True,ac_rl_core,0.5,349,71,True,False
ar_degrade,32,True,ac_rl_core,0.55,432,-12,False,False
ar_degrade,32,True,ac_rl_core,0.6,443,-23,False,False
ar_degrade,32,True,ac_rl_core,0.65,454,-34,False,False
ar_degrade,32,True,ac_rl_core,0.7,459,-39,False,False
ar_degrade,32,True,ac_rl_core,0.75,487,-67,False,False
ar_degrade,32,True,ac_rl_core,0.8,499,-79,False,False
ar_degrade,32,True,ac_rl_core,0.85,526,-106,False,False
ar_degrade,32,True,ac_rl_core,0.9,533,-113,False,False
ar_degrade,32,True,ac_risk,0.3,99,321,True,False
ar_degrade,32,True,ac_risk,0.35,106,314,True,False
ar_degrade,32,True,ac_risk,0.4,130,290,True,False
ar_degrade,32,True,ac_risk,0.45,155,265,True,False
ar_degrade,32,True,ac_risk,0.5,270,150,True,False
ar_degrade,32,True,ac_risk,0.55,272,148,True,False
ar_degrade,32,True,ac_risk,0.6,274,146,True,False
ar_degrade,32,True,ac_risk,0.65,287,133,True,False
ar_degrade,32,True,ac_risk,0.7,347,73,True,False
ar_degrade,32,True,ac_risk,0.75,350,70,True,False
ar_degrade,32,True,ac_risk,0.8,433,-13,False,False
ar_degrade,32,True,ac_risk,0.85,445,-25,False,False
ar_degrade,32,True,ac_risk,0.9,457,-37,False,False
ar_degrade,32,True,rl_risk,0.3,432,-12,False,False
ar_degrade,32,True,rl_risk,0.35,443,-23,False,False
ar_degrade,32,True,rl_risk,0.4,451,-31,False,False
ar_degrade,32,True,rl_risk,0.45,455,-35,False,False
ar_degrade,32,True,rl_risk,0.5,459,-39,False,False
ar_degrade,32,True,rl_risk,0.55,486,-66,False,False
ar_degrade,32,True,rl_risk,0.6,488,-68,False,False
ar_degrade,32,True,rl_risk,0.65,499,-79,False,False
ar_degrade,32,True,rl_risk,0.7,510,-90,False,False
ar_degrade,32,True,rl_risk,0.75,528,-108,False,False
ar_degrade,32,True,rl_risk,0.8,532,-112,False,False
ar_degrade,32,True,rl_risk,0.85,538,-118,False,False
ar_degrade,32,True,rl_risk,0.9,552,-132,False,False
ar_degrade,32,True,va_risk,0.3,147,273,True,False
ar_degrade,32,True,va_risk,0.35,147,273,True,False
ar_degrade,32,True,va_risk,0.4,147,273,True,False
ar_degrade,32,True,va_risk,0.45,152,268,True,False
ar_degrade,32,True,va_risk,0.5,156,264,True,False
ar_degrade,32,True,va_risk,0.55,268,152,True,False
ar_degrade,32,True,va_risk,0.6,269,151,True,False
ar_degrade,32,True,va_risk,0.65,270,150,True,False
ar_degrade,32,True,va_risk,0.7,273,147,True,False
ar_degrade,32,True,va_risk,0.75,282,138,True,False
ar_degrade,32,True,va_risk,0.8,454,-34,False,False
ar_degrade,32,True,va_risk,0.85,549,-129,False,False
ar_degrade,32,True,va_risk,0.9,,,False,False
ar_degrade,33,True,mean_risk,0.3,164,256,True,False
ar_degrade,33,True,mean_risk,0.35,199,221,True,False
ar_degrade,33,True,mean_risk,0.4,398,22,True,False
ar_degrade,33,True,mean_risk,0.45,402,18,True,False
ar_degrade,33,True,mean_risk,0.5,402,18,True,False
ar_degrade,33,True,mean_risk,0.55,404,16,True,False
ar_degrade,33,True,mean_risk,0.6,441,-21,False,False
ar_degrade,33,True,mean_risk,0.65,443,-23,False,False
ar_degrade,33,True,mean_risk,0.7,450,-30,False,False
ar_degrade,33,True,mean_risk,0.75,474,-54,False,False
ar_degrade,33,True,mean_risk,0.8,512,-92,False,False
ar_degrade,33,True,mean_risk,0.85,586,-166,False,False
ar_degrade,33,True,mean_risk,0.9,,,False,False
ar_degrade,33,True,recovery_core_risk,0.3,164,256,True,False
ar_degrade,33,True,recovery_core_risk,0.35,168,252,True,False
ar_degrade,33,True,recovery_core_risk,0.4,184,236,True,False
ar_degrade,33,True,recovery_core_risk,0.45,241,179,True,False
ar_degrade,33,True,recovery_core_risk,0.5,368,52,True,False
ar_degrade,33,True,recovery_core_risk,0.55,402,18,True,False
ar_degrade,33,True,recovery_core_risk,0.6,402,18,True,False
ar_degrade,33,True,recovery_core_risk,0.65,405,15,True,False
ar_degrade,33,True,recovery_core_risk,0.7,441,-21,False,False
ar_degrade,33,True,recovery_core_risk,0.75,443,-23,False,False
ar_degrade,33,True,recovery_core_risk,0.8,453,-33,False,False
ar_degrade,33,True,recovery_core_risk,0.85,474,-54,False,False
ar_degrade,33,True,recovery_core_risk,0.9,489,-69,False,False
ar_degrade,33,True,ac_rl_core,0.3,180,240,True,False
ar_degrade,33,True,ac_rl_core,0.35,198,222,True,False
ar_degrade,33,True,ac_rl_core,0.4,368,52,True,False
ar_degrade,33,True,ac_rl_core,0.45,403,17,True,False
ar_degrade,33,True,ac_rl_core,0.5,407,13,True,False
ar_degrade,33,True,ac_rl_core,0.55,441,-21,False,False
ar_degrade,33,True,ac_rl_core,0.6,442,-22,False,False
ar_degrade,33,True,ac_rl_core,0.65,444,-24,False,False
ar_degrade,33,True,ac_rl_core,0.7,454,-34,False,False
ar_degrade,33,True,ac_rl_core,0.75,473,-53,False,False
ar_degrade,33,True,ac_rl_core,0.8,483,-63,False,False
ar_degrade,33,True,ac_rl_core,0.85,491,-71,False,False
ar_degrade,33,True,ac_rl_core,0.9,513,-93,False,False
ar_degrade,33,True,ac_risk,0.3,148,272,True,False
ar_degrade,33,True,ac_risk,0.35,162,258,True,False
ar_degrade,33,True,ac_risk,0.4,166,254,True,False
ar_degrade,33,True,ac_risk,0.45,178,242,True,False
ar_degrade,33,True,ac_risk,0.5,184,236,True,False
ar_degrade,33,True,ac_risk,0.55,198,222,True,False
ar_degrade,33,True,ac_risk,0.6,366,54,True,False
ar_degrade,33,True,ac_risk,0.65,370,50,True,False
ar_degrade,33,True,ac_risk,0.7,403,17,True,False
ar_degrade,33,True,ac_risk,0.75,407,13,True,False
ar_degrade,33,True,ac_risk,0.8,441,-21,False,False
ar_degrade,33,True,ac_risk,0.85,443,-23,False,False
ar_degrade,33,True,ac_risk,0.9,453,-33,False,False
ar_degrade,33,True,rl_risk,0.3,441,-21,False,False
ar_degrade,33,True,rl_risk,0.35,442,-22,False,False
ar_degrade,33,True,rl_risk,0.4,443,-23,False,False
ar_degrade,33,True,rl_risk,0.45,446,-26,False,False
ar_degrade,33,True,rl_risk,0.5,454,-34,False,False
ar_degrade,33,True,rl_risk,0.55,471,-51,False,False
ar_degrade,33,True,rl_risk,0.6,476,-56,False,False
ar_degrade,33,True,rl_risk,0.65,483,-63,False,False
ar_degrade,33,True,rl_risk,0.7,487,-67,False,False
ar_degrade,33,True,rl_risk,0.75,495,-75,False,False
ar_degrade,33,True,rl_risk,0.8,508,-88,False,False
ar_degrade,33,True,rl_risk,0.85,547,-127,False,False
ar_degrade,33,True,rl_risk,0.9,574,-154,False,False
ar_degrade,33,True,va_risk,0.3,130,290,True,False
ar_degrade,33,True,va_risk,0.35,141,279,True,False
ar_degrade,33,True,va_risk,0.4,141,279,True,False
ar_degrade,33,True,va_risk,0.45,143,277,True,False
ar_degrade,33,True,va_risk,0.5,164,256,True,False
ar_degrade,33,True,va_risk,0.55,167,253,True,False
ar_degrade,33,True,va_risk,0.6,175,245,True,False
ar_degrade,33,True,va_risk,0.65,403,17,True,False
ar_degrade,33,True,va_risk,0.7,404,16,True,False
ar_degrade,33,True,va_risk,0.75,408,12,True,False
ar_degrade,33,True,va_risk,0.8,440,-20,False,False
ar_degrade,33,True,va_risk,0.85,441,-21,False,False
ar_degrade,33,True,va_risk,0.9,444,-24,False,False
ar_degrade,34,True,mean_risk,0.3,201,219,True,False
ar_degrade,34,True,mean_risk,0.35,344,76,True,False
ar_degrade,34,True,mean_risk,0.4,348,72,True,False
ar_degrade,34,True,mean_risk,0.45,410,10,True,False
ar_degrade,34,True,mean_risk,0.5,410,10,True,False
ar_degrade,34,True,mean_risk,0.55,454,-34,False,False
ar_degrade,34,True,mean_risk,0.6,456,-36,False,False
ar_degrade,34,True,mean_risk,0.65,463,-43,False,False
ar_degrade,34,True,mean_risk,0.7,466,-46,False,False
ar_degrade,34,True,mean_risk,0.75,484,-64,False,False
ar_degrade,34,True,mean_risk,0.8,541,-121,False,False
ar_degrade,34,True,mean_risk,0.85,547,-127,False,False
ar_degrade,34,True,mean_risk,0.9,,,False,False
ar_degrade,34,True,recovery_core_risk,0.3,164,256,True,False
ar_degrade,34,True,recovery_core_risk,0.35,168,252,True,False
ar_degrade,34,True,recovery_core_risk,0.4,218,202,True,False
ar_degrade,34,True,recovery_core_risk,0.45,342,78,True,False
ar_degrade,34,True,recovery_core_risk,0.5,347,73,True,False
ar_degrade,34,True,recovery_core_risk,0.55,363,57,True,False
ar_degrade,34,True,recovery_core_risk,0.6,410,10,True,False
ar_degrade,34,True,recovery_core_risk,0.65,455,-35,False,False
ar_degrade,34,True,recovery_core_risk,0.7,457,-37,False,False
ar_degrade,34,True,recovery_core_risk,0.75,463,-43,False,False
ar_degrade,34,True,recovery_core_risk,0.8,474,-54,False,False
ar_degrade,34,True,recovery_core_risk,0.85,484,-64,False,False
ar_degrade,34,True,recovery_core_risk,0.9,529,-109,False,False
ar_degrade,34,True,ac_rl_core,0.3,170,250,True,False
ar_degrade,34,True,ac_rl_core,0.35,226,194,True,False
ar_degrade,34,True,ac_rl_core,0.4,347,73,True,False
ar_degrade,34,True,ac_rl_core,0.45,364,56,True,False
ar_degrade,34,True,ac_rl_core,0.5,454,-34,False,False
ar_degrade,34,True,ac_rl_core,0.55,457,-37,False,False
ar_degrade,34,True,ac_rl_core,0.6,460,-40,False,False
ar_degrade,34,True,ac_rl_core,0.65,465,-45,False,False
ar_degrade,34,True,ac_rl_core,0.7,474,-54,False,False
ar_degrade,34,True,ac_rl_core,0.75,482,-62,False,False
ar_degrade,34,True,ac_rl_core,0.8,491,-71,False,False
ar_degrade,34,True,ac_rl_core,0.85,537,-117,False,False
ar_degrade,34,True,ac_rl_core,0.9,543,-123,False,False
ar_degrade,34,True,ac_risk,0.3,130,290,True,False
ar_degrade,34,True,ac_risk,0.35,151,269,True,False
ar_degrade,34,True,ac_risk,0.4,164,256,True,False
ar_degrade,34,True,ac_risk,0.45,168,252,True,False
ar_degrade,34,True,ac_risk,0.5,186,234,True,False
ar_degrade,34,True,ac_risk,0.55,225,195,True,False
ar_degrade,34,True,ac_risk,0.6,344,76,True,False
ar_degrade,34,True,ac_risk,0.65,350,70,True,False
ar_degrade,34,True,ac_risk,0.7,410,10,True,False
ar_degrade,34,True,ac_risk,0.75,454,-34,False,False
ar_degrade,34,True,ac_risk,0.8,457,-37,False,False
ar_degrade,34,True,ac_risk,0.85,460,-40,False,False
ar_degrade,34,True,ac_risk,0.9,473,-53,False,False
ar_degrade,34,True,rl_risk,0.3,457,-37,False,False
ar_degrade,34,True,rl_risk,0.35,459,-39,False,False
ar_degrade,34,True,rl_risk,0.4,463,-43,False,False
ar_degrade,34,True,rl_risk,0.45,466,-46,False,False
ar_degrade,34,True,rl_risk,0.5,474,-54,False,False
ar_degrade,34,True,rl_risk,0.55,479,-59,False,False
ar_degrade,34,True,rl_risk,0.6,485,-65,False,False
ar_degrade,34,True,rl_risk,0.65,491,-71,False,False
ar_degrade,34,True,rl_risk,0.7,500,-80,False,False
ar_degrade,34,True,rl_risk,0.75,538,-118,False,False
ar_degrade,34,True,rl_risk,0.8,542,-122,False,False
ar_degrade,34,True,rl_risk,0.85,546,-126,False,False
ar_degrade,34,True,rl_risk,0.9,567,-147,False,False
ar_degrade,34,True,va_risk,0.3,99,321,True,False
ar_degrade,34,True,va_risk,0.35,99,321,True,False
ar_degrade,34,True,va_risk,0.4,103,317,True,False
ar_degrade,34,True,va_risk,0.45,105,315,True,False
ar_degrade,34,True,va_risk,0.5,378,42,True,False
ar_degrade,34,True,va_risk,0.55,378,42,True,False
ar_degrade,34,True,va_risk,0.6,410,10,True,False
ar_degrade,34,True,va_risk,0.65,449,-29,False,False
ar_degrade,34,True,va_risk,0.7,452,-32,False,False
ar_degrade,34,True,va_risk,0.75,453,-33,False,False
ar_degrade,34,True,va_risk,0.8,455,-35,False,False
ar_degrade,34,True,va_risk,0.85,544,-124,False,False
ar_degrade,34,True,va_risk,0.9,546,-126,False,False
ar_degrade,35,True,mean_risk,0.3,137,283,True,False
ar_degrade,35,True,mean_risk,0.35,139,281,True,False
ar_degrade,35,True,mean_risk,0.4,355,65,True,False
ar_degrade,35,True,mean_risk,0.45,427,-7,False,False
ar_degrade,35,True,mean_risk,0.5,428,-8,False,False
ar_degrade,35,True,mean_risk,0.55,429,-9,False,False
ar_degrade,35,True,mean_risk,0.6,453,-33,False,False
ar_degrade,35,True,mean_risk,0.65,454,-34,False,False
ar_degrade,35,True,mean_risk,0.7,456,-36,False,False
ar_degrade,35,True,mean_risk,0.75,462,-42,False,False
ar_degrade,35,True,mean_risk,0.8,535,-115,False,False
ar_degrade,35,True,mean_risk,0.85,578,-158,False,False
ar_degrade,35,True,mean_risk,0.9,,,False,False
ar_degrade,35,True,recovery_core_risk,0.3,120,300,True,False
ar_degrade,35,True,recovery_core_risk,0.35,134,286,True,False
ar_degrade,35,True,recovery_core_risk,0.4,334,86,True,False
ar_degrade,35,True,recovery_core_risk,0.45,351,69,True,False
ar_degrade,35,True,recovery_core_risk,0.5,356,64,True,False
ar_degrade,35,True,recovery_core_risk,0.55,394,26,True,False
ar_degrade,35,True,recovery_core_risk,0.6,428,-8,False,False
ar_degrade,35,True,recovery_core_risk,0.65,429,-9,False,False
ar_degrade,35,True,recovery_core_risk,0.7,454,-34,False,False
ar_degrade,35,True,recovery_core_risk,0.75,456,-36,False,False
ar_degrade,35,True,recovery_core_risk,0.8,457,-37,False,False
ar_degrade,35,True,recovery_core_risk,0.85,464,-44,False,False
ar_degrade,35,True,recovery_core_risk,0.9,498,-78,False,False
ar_degrade,35,True,ac_rl_core,0.3,334,86,True,False
ar_degrade,35,True,ac_rl_core,0.35,352,68,True,False
ar_degrade,35,True,ac_rl_core,0.4,362,58,True,False
ar_degrade,35,True,ac_rl_core,0.45,428,-8,False,False
ar_degrade,35,True,ac_rl_core,0.5,430,-10,False,False
ar_degrade,35,True,ac_rl_core,0.55,454,-34,False,False
ar_degrade,35,True,ac_rl_core,0.6,455,-35,False,False
ar_degrade,35,True,ac_rl_core,0.65,456,-36,False,False
ar_degrade,35,True,ac_rl_core,0.7,459,-39,False,False
ar_degrade,35,True,ac_rl_core,0.75,463,-43,False,False
ar_degrade,35,True,ac_rl_core,0.8,475,-55,False,False
ar_degrade,35,True,ac_rl_core,0.85,502,-82,False,False
ar_degrade,35,True,ac_rl_core,0.9,530,-110,False,False
ar_degrade,35,True,ac_risk,0.3,120,300,True,False
ar_degrade,35,True,ac_risk,0.35,127,293,True,False
ar_degrade,35,True,ac_risk,0.4,135,285,True,False
ar_degrade,35,True,ac_risk,0.45,195,225,True,False
ar_degrade,35,True,ac_risk,0.5,335,85,True,False
ar_degrade,35,True,ac_risk,0.55,352,68,True,False
ar_degrade,35,True,ac_risk,0.6,356,64,True,False
ar_degrade,35,True,ac_risk,0.65,392,28,True,False
ar_degrade,35,True,ac_risk,0.7,428,-8,False,False
ar_degrade,35,True,ac_risk,0.75,430,-10,False,False
ar_degrade,35,True,ac_risk,0.8,454,-34,False,False
ar_degrade,35,True,ac_risk,0.85,456,-36,False,False
ar_degrade,35,True,ac_risk,0.9,458,-38,False,False
ar_degrade,35,True,rl_risk,0.3,454,-34,False,False
ar_degrade,35,True,rl_risk,0.35,455,-35,False,False
ar_degrade,35,True,rl_risk,0.4,456,-36,False,False
ar_degrade,35,True,rl_risk,0.45,457,-37,False,False
ar_degrade,35,True,rl_risk,0.5,459,-39,False,False
ar_degrade,35,True,rl_risk,0.55,462,-42,False,False
ar_degrade,35,True,rl_risk,0.6,466,-46,False,False
ar_degrade,35,True,rl_risk,0.65,474,-54,False,False
ar_degrade,35,True,rl_risk,0.7,498,-78,False,False
ar_degrade,35,True,rl_risk,0.75,504,-84,False,False
ar_degrade,35,True,rl_risk,0.8,516,-96,False,False
ar_degrade,35,True,rl_risk,0.85,553,-133,False,False
ar_degrade,35,True,rl_risk,0.9,571,-151,False,False
ar_degrade,35,True,va_risk,0.3,139,281,True,False
ar_degrade,35,True,va_risk,0.35,226,194,True,False
ar_degrade,35,True,va_risk,0.4,227,193,True,False
ar_degrade,35,True,va_risk,0.45,342,78,True,False
ar_degrade,35,True,va_risk,0.5,354,66,True,False
ar_degrade,35,True,va_risk,0.55,377,43,True,False
ar_degrade,35,True,va_risk,0.6,430,-10,False,False
ar_degrade,35,True,va_risk,0.65,430,-10,False,False
ar_degrade,35,True,va_risk,0.7,435,-15,False,False
ar_degrade,35,True,va_risk,0.75,438,-18,False,False
ar_degrade,35,True,va_risk,0.8,452,-32,False,False
ar_degrade,35,True,va_risk,0.85,454,-34,False,False
ar_degrade,35,True,va_risk,0.9,455,-35,False,False
ar_degrade,36,True,mean_risk,0.3,231,189,True,False
ar_degrade,36,True,mean_risk,0.35,353,67,True,False
ar_degrade,36,True,mean_risk,0.4,394,26,True,False
ar_degrade,36,True,mean_risk,0.45,409,11,True,False
ar_degrade,36,True,mean_risk,0.5,411,9,True,False
ar_degrade,36,True,mean_risk,0.55,416,4,True,False
ar_degrade,36,True,mean_risk,0.6,457,-37,False,False
ar_degrade,36,True,mean_risk,0.65,470,-50,False,False
ar_degrade,36,True,mean_risk,0.7,472,-52,False,False
ar_degrade,36,True,mean_risk,0.75,476,-56,False,False
ar_degrade,36,True,mean_risk,0.8,483,-63,False,False
